onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4074	1.6000	dynamic	25	0	0	62	39	251.8421
8.2876	1.6000	dynamic	25	1	0	62	86	44.2105
12.8707	1.6000	dynamic	25	0	0	62	63	82.1053
17.4369	1.6000	dynamic	25	1	0	62	72	69.0789
22.0200	1.6000	dynamic	25	1	0	62	67	79.3421
26.6030	1.6000	dynamic	25	0	0	62	66	74.6053
31.1698	1.6000	dynamic	25	1	0	62	77	71.0526
35.7359	1.6000	dynamic	25	0	0	62	57	81.3158
40.3189	1.6000	dynamic	25	0	0	62	120	74.2105
44.9044	1.6000	dynamic	25	0	0	62	42	106.1842
49.5019	1.6000	dynamic	25	0	0	62	63	68.2895
54.0680	1.6000	dynamic	25	0	0	62	39	70.6579
58.6511	1.6000	dynamic	25	0	0	62	40	62.7632
63.2341	1.6000	dynamic	25	0	0	62	43	64.3421
67.8173	1.6000	dynamic	25	1	0	62	86	55.2632
72.4002	1.6000	dynamic	25	0	0	62	91	86.4474
76.9835	1.6000	dynamic	25	1	0	62	65	96.7105
81.5662	1.6000	dynamic	25	0	0	62	96	86.4474
86.1493	1.6000	dynamic	25	1	0	62	63	105.0000
90.7323	1.6000	dynamic	25	0	0	62	29	84.4737
95.3151	1.6000	dynamic	25	1	1	100	92	65.5263
99.8984	1.6000	dynamic	25	0	0	100	98	97.8947
104.4818	1.6000	dynamic	25	1	0	100	107	103.0263
109.0648	1.6000	dynamic	25	1	0	100	125	120.3947
113.6479	1.6000	dynamic	25	1	1	20	26	131.0526
118.2309	1.6000	dynamic	25	0	0	20	18	41.8421
122.8136	1.6000	dynamic	25	1	0	20	38	38.6842
127.3966	1.6000	dynamic	25	1	0	20	48	41.0526
131.9797	1.6000	dynamic	25	0	0	20	54	51.3158
136.5630	1.6000	dynamic	25	1	0	20	9	56.4474
141.1460	1.6000	dynamic	25	0	0	20	2	36.3158
145.7292	1.6000	dynamic	25	0	0	20	8	35.9211
150.3117	1.6000	dynamic	25	0	0	20	36	35.1316
154.8949	1.6000	dynamic	25	0	0	20	48	45.7895
159.4783	1.6000	dynamic	25	0	1	181	179	43.4211
164.0634	1.6000	dynamic	25	0	0	181	148	161.8421
168.6606	1.6000	dynamic	25	0	0	181	194	155.5263
173.2463	1.6000	dynamic	25	0	0	181	149	197.3684
177.8434	1.6000	dynamic	25	0	0	181	151	170.5263
182.4434	1.6000	dynamic	25	1	0	181	156	173.6842
187.0262	1.6000	dynamic	25	1	1	240	256	177.2368
191.6259	1.6000	dynamic	25	1	0	240	250	242.7632
196.2259	1.6000	dynamic	25	1	0	240	206	253.0263
200.8085	1.6000	dynamic	25	1	0	240	241	223.8158
205.4082	1.6000	dynamic	25	1	1	271	273	243.9474
209.9917	1.6000	dynamic	25	0	0	271	275	270.7895
214.5910	1.6000	dynamic	25	0	0	271	265	272.3684
219.1908	1.6000	dynamic	25	0	0	271	247	250.2632
223.7738	1.6000	dynamic	25	0	0	271	289	249.4737
228.3735	1.6000	dynamic	25	0	0	271	293	248.2895
232.9732	1.6000	dynamic	25	1	0	271	242	258.9474
237.5562	1.6000	dynamic	25	0	0	271	266	251.4474
242.1588	1.6000	dynamic	25	1	0	271	279	265.2632
246.7723	1.6000	dynamic	25	1	0	271	278	269.6053
251.3720	1.6000	dynamic	25	1	0	271	237	277.1053
256.0719	1.6000	dynamic	25	0	1	146	158	248.2895
260.6718	1.6000	dynamic	25	0	0	146	156	174.4737
265.2711	1.6000	dynamic	25	0	0	146	106	170.1316
269.8709	1.6000	dynamic	25	1	0	146	128	117.6316
274.4709	1.6000	dynamic	25	1	0	146	154	130.6579
279.0705	1.6000	dynamic	25	0	0	146	132	150.7895
283.6730	1.6000	dynamic	25	1	1	82	110	140.1316
288.2866	1.6000	dynamic	25	1	0	82	21	119.6053
292.8861	1.6000	dynamic	25	0	0	82	103	52.1053
297.4860	1.6000	dynamic	25	1	0	82	53	103.4211
302.0857	1.6000	dynamic	25	0	0	82	107	78.1579
306.6855	1.6000	dynamic	25	0	0	82	71	95.1316
311.2848	1.6000	dynamic	25	1	1	173	142	96.7105
315.9178	1.6000	dynamic	25	1	0	173	171	132.6316
320.5179	1.6000	dynamic	25	0	0	173	190	165.0000
325.1177	1.6000	dynamic	25	0	0	173	190	172.8947
329.7169	1.6000	dynamic	25	0	0	173	151	184.3421
334.3167	1.6000	dynamic	25	0	0	173	166	178.0263
338.9329	1.6000	dynamic	25	0	0	173	155	180.3947
343.5519	1.6000	dynamic	25	1	0	173	227	174.4737
348.1821	1.6000	dynamic	25	1	0	173	211	211.9737
352.7989	1.6000	dynamic	25	1	0	173	146	213.1579
357.4154	1.6000	dynamic	25	1	0	173	183	148.8158
362.0317	1.6000	dynamic	25	0	0	173	182	185.9211
366.6486	1.6000	dynamic	25	0	0	173	160	186.3158
371.2810	1.6000	dynamic	25	1	0	173	182	156.3158
375.8977	1.6000	dynamic	25	0	0	173	174	177.6316
380.5140	1.6000	dynamic	25	1	0	173	174	165.0000
385.1304	1.6000	dynamic	25	0	0	173	160	169.3421
389.7468	1.6000	dynamic	25	1	0	173	155	162.6316
394.3632	1.6000	dynamic	25	1	0	173	160	151.9737
398.9792	1.6000	dynamic	25	1	0	173	159	159.0789
403.5956	1.6000	dynamic	25	1	0	173	182	159.8684
408.2120	1.6000	dynamic	25	1	0	173	171	165.7895
412.8617	1.6000	dynamic	25	0	1	288	259	155.9211
417.4947	1.6000	dynamic	25	1	0	288	251	245.5263
422.1280	1.6000	dynamic	25	1	0	288	291	250.6579
426.7612	1.6000	dynamic	25	0	0	288	288	272.3684
431.3938	1.6000	dynamic	25	1	0	288	280	269.6053
436.0269	1.6000	dynamic	25	0	0	288	286	271.5789
440.6599	1.6000	dynamic	25	1	0	288	278	281.8421
445.2930	1.6000	dynamic	25	1	0	288	275	275.1316
449.9260	1.6000	dynamic	25	1	0	288	294	272.7632
454.5590	1.6000	dynamic	25	1	0	288	292	270.3947
459.1924	1.6000	dynamic	25	1	0	288	298	269.6053
463.8250	1.6000	dynamic	25	0	0	288	297	270.0000
468.4580	1.6000	dynamic	25	1	0	288	286	273.5526
473.1915	1.6000	dynamic	25	0	0	288	246	269.2105
477.8249	1.6000	dynamic	25	1	0	288	275	277.8947
482.4571	1.6000	dynamic	25	0	1	191	170	271.5789
487.0903	1.6000	dynamic	25	1	0	191	199	174.4737
491.7233	1.6000	dynamic	25	0	0	191	221	206.8421
496.4730	1.6000	dynamic	25	0	0	191	184	222.2368
501.1227	1.6000	dynamic	25	1	1	191	199	206.8421
505.7724	1.6000	dynamic	25	1	0	191	185	195.0000
510.4221	1.6000	dynamic	25	1	0	191	234	183.9474
515.0718	1.6000	dynamic	25	1	0	191	187	230.1316
519.7218	1.6000	dynamic	25	1	0	191	194	208.0263
524.3715	1.6000	dynamic	25	1	0	191	145	205.6579
529.0207	1.6000	dynamic	25	0	0	191	201	166.1842
533.7375	1.6000	dynamic	25	0	1	238	203	193.4211
538.3873	1.6000	dynamic	25	0	0	238	240	202.8947
543.0366	1.6000	dynamic	25	1	0	238	219	218.6842
547.6867	1.6000	dynamic	25	0	0	238	235	220.6579
552.3360	1.6000	dynamic	25	1	1	145	154	236.8421
