onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4116	1.6000	dynamic	25	1	0	122	117	64.7368
8.3136	1.6000	dynamic	25	0	0	122	128	114.4737
12.9442	1.6000	dynamic	25	1	0	122	128	124.7368
17.5118	1.6000	dynamic	25	0	1	131	91	125.5263
22.0771	1.6000	dynamic	25	0	0	131	97	116.4474
26.6597	1.6000	dynamic	25	0	0	131	156	113.6842
31.2594	1.6000	dynamic	25	0	0	131	107	121.5789
35.8427	1.6000	dynamic	25	0	0	131	109	112.8947
40.4255	1.6000	dynamic	25	0	0	131	139	112.1053
45.0086	1.6000	dynamic	25	0	1	97	113	116.8421
49.5947	1.6000	dynamic	25	0	0	97	74	108.1579
54.1917	1.6000	dynamic	25	0	0	97	105	99.8684
58.7743	1.6000	dynamic	25	1	0	97	101	102.2368
63.3574	1.6000	dynamic	25	1	0	97	80	95.5263
67.9571	1.6000	dynamic	25	0	0	97	95	87.2368
72.5401	1.6000	dynamic	25	0	0	97	103	90.0000
77.1232	1.6000	dynamic	25	0	1	117	179	86.8421
81.7395	1.6000	dynamic	25	1	0	117	151	181.9737
86.3226	1.6000	dynamic	25	1	0	117	141	173.6842
90.9056	1.6000	dynamic	25	0	0	117	138	165.3947
95.5053	1.6000	dynamic	25	0	0	117	172	160.2632
100.0884	1.6000	dynamic	25	0	0	117	102	163.0263
104.6881	1.6000	dynamic	25	1	1	290	259	134.6053
109.2878	1.6000	dynamic	25	1	0	290	300	269.2105
113.8708	1.6000	dynamic	25	1	0	290	295	281.4474
118.4705	1.6000	dynamic	25	0	0	290	274	295.6579
123.0702	1.6000	dynamic	25	0	0	290	272	283.8158
127.6532	1.6000	dynamic	25	1	0	290	287	287.7632
132.2532	1.6000	dynamic	25	0	0	290	284	289.3421
136.8693	1.6000	dynamic	25	0	0	290	242	285.7895
141.5357	1.6000	dynamic	25	0	0	290	287	277.1053
146.1354	1.6000	dynamic	25	0	0	290	273	279.8684
150.7376	1.6000	dynamic	25	1	0	290	279	279.0789
155.3518	1.6000	dynamic	25	1	0	290	256	279.0789
159.9515	1.6000	dynamic	25	0	0	290	257	270.3947
164.5508	1.6000	dynamic	25	1	0	290	298	269.2105
169.1339	1.6000	dynamic	25	1	1	207	183	274.3421
173.7336	1.6000	dynamic	25	1	0	207	213	176.0526
178.3334	1.6000	dynamic	25	0	0	207	150	191.4474
182.9331	1.6000	dynamic	25	0	0	207	224	176.8421
187.5331	1.6000	dynamic	25	1	0	207	247	186.3158
192.1325	1.6000	dynamic	25	1	0	207	204	226.5789
196.7320	1.6000	dynamic	25	1	0	207	196	216.3158
201.3348	1.6000	dynamic	25	1	0	207	240	200.5263
205.9482	1.6000	dynamic	25	1	0	207	220	217.1053
210.5482	1.6000	dynamic	25	0	0	207	183	215.9211
215.1506	1.6000	dynamic	25	1	0	207	240	210.7895
219.7644	1.6000	dynamic	25	0	0	207	188	237.6316
224.3663	1.6000	dynamic	25	0	0	207	207	203.2895
228.9804	1.6000	dynamic	25	0	0	207	244	214.7368
233.5801	1.6000	dynamic	25	1	0	207	179	232.5000
238.1795	1.6000	dynamic	25	0	0	207	186	216.3158
242.7796	1.6000	dynamic	25	0	0	207	245	206.0526
247.3788	1.6000	dynamic	25	1	0	207	220	215.5263
251.9789	1.6000	dynamic	25	1	0	207	190	216.7105
256.6115	1.6000	dynamic	25	1	1	64	24	200.9211
261.2142	1.6000	dynamic	25	1	0	64	62	264.4737
265.8277	1.6000	dynamic	25	1	0	64	73	62.7632
270.4277	1.6000	dynamic	25	0	0	64	89	69.8684
275.0274	1.6000	dynamic	25	0	0	64	60	86.4474
279.6271	1.6000	dynamic	25	0	0	64	116	71.0526
284.2269	1.6000	dynamic	25	1	0	64	67	102.2368
288.8266	1.6000	dynamic	25	1	0	64	93	93.5526
293.4263	1.6000	dynamic	25	1	0	64	58	93.9474
298.0256	1.6000	dynamic	25	1	0	64	58	76.5789
302.6260	1.6000	dynamic	25	1	0	64	67	65.1316
307.2254	1.6000	dynamic	25	1	0	64	12	65.1316
311.8248	1.6000	dynamic	25	1	0	64	68	24.8684
316.4248	1.6000	dynamic	25	1	1	193	173	35.5263
321.0412	1.6000	dynamic	25	0	0	193	130	162.2368
325.6576	1.6000	dynamic	25	1	0	193	177	131.4474
330.2739	1.6000	dynamic	25	0	0	193	169	151.9737
334.8900	1.6000	dynamic	25	1	0	193	197	211.1842
339.5062	1.6000	dynamic	25	1	1	96	112	180.7895
344.1226	1.6000	dynamic	25	1	0	96	107	150.0000
348.7391	1.6000	dynamic	25	1	0	96	76	140.5263
353.3554	1.6000	dynamic	25	0	0	96	111	120.0000
357.9718	1.6000	dynamic	25	1	1	199	152	108.9474
362.6049	1.6000	dynamic	25	1	0	199	198	140.9211
367.2208	1.6000	dynamic	25	1	0	199	161	177.6316
371.8376	1.6000	dynamic	25	0	0	199	178	172.1053
376.4540	1.6000	dynamic	25	1	0	199	190	175.2632
381.0704	1.6000	dynamic	25	1	1	17	41	193.8158
385.7037	1.6000	dynamic	25	1	0	17	31	23.2895
390.3197	1.6000	dynamic	25	1	0	17	40	24.4737
394.9530	1.6000	dynamic	25	0	0	17	42	30.0000
399.5861	1.6000	dynamic	25	1	0	17	39	37.5000
404.2191	1.6000	dynamic	25	0	0	17	19	37.5000
408.8522	1.6000	dynamic	25	1	0	17	1	35.1316
413.4849	1.6000	dynamic	25	1	0	17	0	28.4211
418.1180	1.6000	dynamic	25	0	1	266	267	23.2895
422.7513	1.6000	dynamic	25	0	0	266	262	269.6053
427.3841	1.6000	dynamic	25	0	0	266	266	268.8158
432.0171	1.6000	dynamic	25	0	0	266	263	265.6579
436.6505	1.6000	dynamic	25	0	0	266	228	269.6053
441.2836	1.6000	dynamic	25	0	0	266	259	260.5263
445.9166	1.6000	dynamic	25	0	0	266	276	258.5526
450.5492	1.6000	dynamic	25	0	0	266	296	272.3684
455.1823	1.6000	dynamic	25	0	0	266	237	279.8684
459.8153	1.6000	dynamic	25	1	0	266	251	265.2632
464.4487	1.6000	dynamic	25	1	0	266	283	260.1316
469.0980	1.6000	dynamic	25	0	0	266	257	277.1053
473.7481	1.6000	dynamic	25	0	0	266	268	270.0000
478.3975	1.6000	dynamic	25	1	0	266	266	268.0263
483.0474	1.6000	dynamic	25	0	0	266	288	264.4737
487.6969	1.6000	dynamic	25	1	0	266	264	271.5789
492.3466	1.6000	dynamic	25	0	0	266	284	252.2368
496.9963	1.6000	dynamic	25	1	0	266	281	270.7895
501.6460	1.6000	dynamic	25	0	0	266	261	269.6053
506.2961	1.6000	dynamic	25	1	0	266	228	263.6842
510.9454	1.6000	dynamic	25	0	0	266	259	247.8947
515.5951	1.6000	dynamic	25	1	1	145	127	256.5789
520.2451	1.6000	dynamic	25	1	0	145	151	130.6579
524.8945	1.6000	dynamic	25	0	0	145	165	134.6053
529.5442	1.6000	dynamic	25	0	0	145	110	141.3158
534.1943	1.6000	dynamic	25	1	0	145	114	133.0263
538.8438	1.6000	dynamic	25	1	1	209	237	132.2368
543.4933	1.6000	dynamic	25	1	0	209	225	206.4474
548.1432	1.6000	dynamic	25	0	0	209	227	213.9474
552.8093	1.6000	dynamic	25	0	0	209	201	219.8684
