onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.2501	1.6000	dynamic	25	1	0	158	161	108.5526
7.8802	1.6000	dynamic	25	0	0	158	176	148.0263
12.4779	1.6000	dynamic	25	0	0	158	155	161.0526
17.0755	1.6000	dynamic	25	0	0	158	163	151.5789
21.6753	1.6000	dynamic	25	0	0	158	162	165.0000
26.2692	1.6000	dynamic	25	1	0	158	142	163.0263
30.8665	1.6000	dynamic	25	1	0	158	164	159.4737
35.4641	1.6000	dynamic	25	1	0	158	204	163.0263
40.0613	1.6000	dynamic	25	1	0	158	149	189.8684
44.6597	1.6000	dynamic	25	0	0	158	176	159.8684
49.2575	1.6000	dynamic	25	0	0	158	141	168.9474
53.8704	1.6000	dynamic	25	0	1	113	160	163.0263
58.4687	1.6000	dynamic	25	1	0	113	100	161.4474
63.0659	1.6000	dynamic	25	0	0	113	65	98.6842
67.6622	1.6000	dynamic	25	1	0	113	129	88.8158
72.2607	1.6000	dynamic	25	1	0	113	94	106.1842
76.8747	1.6000	dynamic	25	1	0	113	113	105.3947
81.4891	1.6000	dynamic	25	1	0	113	133	106.1842
86.1033	1.6000	dynamic	25	1	0	113	140	109.7368
90.7170	1.6000	dynamic	25	0	0	113	124	122.3684
95.3310	1.6000	dynamic	25	1	0	113	147	126.3158
99.9443	1.6000	dynamic	25	1	0	113	122	138.1579
104.5584	1.6000	dynamic	25	0	0	113	99	130.2632
109.1734	1.6000	dynamic	25	0	0	113	86	121.1842
113.7876	1.6000	dynamic	25	0	0	113	166	121.1842
118.4007	1.6000	dynamic	25	0	0	113	103	144.8684
123.0147	1.6000	dynamic	25	0	0	113	133	145.6579
127.6288	1.6000	dynamic	25	1	0	113	140	139.3421
132.2439	1.6000	dynamic	25	1	0	113	128	136.5789
136.8580	1.6000	dynamic	25	1	0	113	128	133.8158
141.4722	1.6000	dynamic	25	0	0	113	118	136.9737
146.0855	1.6000	dynamic	25	1	0	113	144	142.1053
150.7002	1.6000	dynamic	25	0	0	113	61	146.0526
155.3146	1.6000	dynamic	25	1	0	113	103	70.2632
159.9287	1.6000	dynamic	25	0	0	113	111	91.1842
164.5416	1.6000	dynamic	25	1	0	113	135	97.1053
169.1567	1.6000	dynamic	25	0	0	113	78	118.0263
173.7699	1.6000	dynamic	25	1	0	113	108	119.2105
178.3848	1.6000	dynamic	25	1	0	113	81	114.4737
182.9981	1.6000	dynamic	25	1	0	113	150	101.8421
187.6122	1.6000	dynamic	25	0	0	113	109	132.6316
192.2263	1.6000	dynamic	25	1	0	113	115	132.6316
196.8402	1.6000	dynamic	25	0	0	113	106	131.4474
201.4543	1.6000	dynamic	25	0	0	113	129	121.1842
206.0697	1.6000	dynamic	25	1	0	113	122	124.3421
210.6836	1.6000	dynamic	25	1	0	113	102	124.3421
215.2964	1.6000	dynamic	25	1	0	113	147	124.7368
219.9108	1.6000	dynamic	25	0	0	113	169	126.3158
224.5258	1.6000	dynamic	25	0	0	113	116	142.5000
229.1397	1.6000	dynamic	25	1	1	202	200	133.4211
233.7528	1.6000	dynamic	25	1	0	202	202	204.0789
238.3670	1.6000	dynamic	25	1	0	202	202	204.0789
242.9978	1.6000	dynamic	25	1	0	202	169	200.9211
247.6123	1.6000	dynamic	25	0	0	202	213	200.5263
252.2262	1.6000	dynamic	25	1	0	202	211	204.8684
256.8412	1.6000	dynamic	25	0	0	202	234	207.6316
261.4545	1.6000	dynamic	25	1	0	202	231	209.6053
266.0685	1.6000	dynamic	25	1	0	202	191	219.8684
270.7006	1.6000	dynamic	25	0	0	202	216	214.3421
275.3144	1.6000	dynamic	25	0	0	202	238	218.2895
279.9272	1.6000	dynamic	25	1	0	202	230	219.8684
284.5425	1.6000	dynamic	25	1	0	202	250	220.6579
289.1733	1.6000	dynamic	25	0	1	149	133	228.1579
293.7872	1.6000	dynamic	25	0	0	149	160	135.0000
298.4180	1.6000	dynamic	25	1	0	149	187	136.5789
303.0490	1.6000	dynamic	25	0	0	149	193	159.0789
307.6787	1.6000	dynamic	25	1	1	193	179	163.8158
312.3107	1.6000	dynamic	25	1	0	193	188	170.9211
316.9407	1.6000	dynamic	25	0	0	193	182	181.5789
321.5712	1.6000	dynamic	25	1	0	193	190	185.9211
326.2031	1.6000	dynamic	25	0	0	193	189	190.2632
330.8330	1.6000	dynamic	25	0	1	267	297	189.8684
335.4636	1.6000	dynamic	25	1	0	267	246	292.8947
340.0946	1.6000	dynamic	25	1	0	267	290	287.7632
344.7265	1.6000	dynamic	25	1	0	267	268	283.8158
349.3573	1.6000	dynamic	25	0	0	267	284	285.3947
353.9882	1.6000	dynamic	25	1	0	267	256	274.3421
358.6181	1.6000	dynamic	25	0	0	267	283	264.0789
363.2486	1.6000	dynamic	25	1	0	267	265	270.0000
367.8793	1.6000	dynamic	25	1	0	267	251	261.7105
372.5101	1.6000	dynamic	25	0	1	190	152	260.1316
377.1420	1.6000	dynamic	25	1	0	190	211	148.4211
381.7718	1.6000	dynamic	25	1	0	190	208	185.1316
386.4035	1.6000	dynamic	25	1	0	190	174	190.6579
391.0334	1.6000	dynamic	25	0	0	190	196	177.6316
395.6641	1.6000	dynamic	25	1	0	190	179	183.1579
400.2959	1.6000	dynamic	25	1	0	190	172	180.7895
404.9256	1.6000	dynamic	25	0	0	190	163	178.0263
409.5577	1.6000	dynamic	25	0	0	190	187	176.0526
414.1873	1.6000	dynamic	25	1	1	48	38	183.9474
418.8196	1.6000	dynamic	25	1	0	48	48	41.8421
423.4500	1.6000	dynamic	25	1	0	48	64	45.0000
428.0811	1.6000	dynamic	25	0	0	48	36	51.3158
432.7106	1.6000	dynamic	25	1	0	48	29	48.9474
437.3414	1.6000	dynamic	25	0	1	159	158	43.0263
441.9721	1.6000	dynamic	25	1	0	159	172	154.3421
446.6045	1.6000	dynamic	25	0	0	159	138	163.4211
451.2349	1.6000	dynamic	25	0	0	159	149	157.1053
455.8647	1.6000	dynamic	25	1	0	159	205	154.3421
460.4953	1.6000	dynamic	25	0	0	159	188	200.9211
465.1276	1.6000	dynamic	25	1	0	159	170	183.9474
469.7582	1.6000	dynamic	25	0	0	159	130	178.8158
474.3887	1.6000	dynamic	25	1	0	159	136	152.7632
479.0191	1.6000	dynamic	25	1	0	159	188	143.6842
483.6505	1.6000	dynamic	25	1	0	159	157	182.7632
488.2807	1.6000	dynamic	25	1	0	159	178	176.4474
492.9111	1.6000	dynamic	25	1	0	159	174	172.1053
497.5421	1.6000	dynamic	25	0	0	159	165	179.6053
502.1736	1.6000	dynamic	25	1	0	159	129	162.6316
506.8038	1.6000	dynamic	25	0	0	159	189	139.3421
511.4382	1.6000	dynamic	25	0	0	159	179	160.2632
516.0666	1.6000	dynamic	25	0	0	159	164	168.1579
