onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4155	1.6000	dynamic	10	0	0	85	71	270.3947
7.9985	1.6000	dynamic	10	0	0	85	89	70.2632
12.5816	1.6000	dynamic	10	1	0	85	90	76.5789
17.1646	1.6000	dynamic	10	0	0	85	99	82.5000
21.7810	1.6000	dynamic	10	0	0	85	89	85.6579
26.3643	1.6000	dynamic	10	0	0	85	84	87.6316
30.9470	1.6000	dynamic	10	1	0	85	82	84.8684
35.5304	1.6000	dynamic	10	1	0	85	98	82.1053
40.1131	1.6000	dynamic	10	0	1	259	262	84.8684
44.6962	1.6000	dynamic	10	0	0	259	258	260.9211
49.2792	1.6000	dynamic	10	1	0	259	250	257.7632
53.8626	1.6000	dynamic	10	0	1	218	228	258.5526
58.4455	1.6000	dynamic	10	0	0	218	229	243.9474
63.0286	1.6000	dynamic	10	1	0	218	216	240.7895
67.6140	1.6000	dynamic	10	1	0	218	207	236.8421
72.2111	1.6000	dynamic	10	1	0	218	225	231.7105
76.7944	1.6000	dynamic	10	0	0	218	205	231.3158
81.3775	1.6000	dynamic	10	0	0	218	216	221.0526
85.9935	1.6000	dynamic	10	0	0	218	208	224.6053
90.5766	1.6000	dynamic	10	1	0	218	197	213.1579
95.1596	1.6000	dynamic	10	0	0	218	230	201.3158
99.7430	1.6000	dynamic	10	1	0	218	210	216.7105
104.3285	1.6000	dynamic	10	0	0	218	224	211.9737
108.9257	1.6000	dynamic	10	1	0	218	211	224.2105
113.5109	1.6000	dynamic	10	0	1	288	280	219.8684
118.1081	1.6000	dynamic	10	0	0	288	286	291.7105
122.7081	1.6000	dynamic	10	1	0	288	290	288.5526
127.3075	1.6000	dynamic	10	1	0	288	291	292.8947
131.8909	1.6000	dynamic	10	0	0	288	288	283.8158
136.4906	1.6000	dynamic	10	0	0	288	284	282.2368
141.1070	1.6000	dynamic	10	0	0	288	287	283.4211
145.7088	1.6000	dynamic	10	1	0	288	286	285.3947
150.3061	1.6000	dynamic	10	1	0	288	292	285.0000
154.9061	1.6000	dynamic	10	1	0	288	290	285.3947
159.4913	1.6000	dynamic	10	0	0	288	295	285.3947
164.0884	1.6000	dynamic	10	0	0	288	296	287.7632
168.6882	1.6000	dynamic	10	1	0	288	267	284.2105
173.2878	1.6000	dynamic	10	0	0	288	271	266.8421
177.8876	1.6000	dynamic	10	1	0	288	271	255.3947
182.4873	1.6000	dynamic	10	1	0	288	291	256.1842
187.0870	1.6000	dynamic	10	0	0	288	283	291.3158
191.6894	1.6000	dynamic	10	1	0	288	300	282.6316
196.3031	1.6000	dynamic	10	0	0	288	282	294.4737
200.9028	1.6000	dynamic	10	0	0	288	288	298.4211
205.5358	1.6000	dynamic	10	0	0	288	291	286.5789
210.1355	1.6000	dynamic	10	0	0	288	283	272.3684
214.7352	1.6000	dynamic	10	0	0	288	274	284.2105
219.3350	1.6000	dynamic	10	1	0	288	296	282.2368
223.9344	1.6000	dynamic	10	1	0	288	300	287.7632
228.5344	1.6000	dynamic	10	1	0	288	293	287.7632
233.1341	1.6000	dynamic	10	1	0	288	296	286.5789
237.7337	1.6000	dynamic	10	0	0	288	281	293.2895
242.3335	1.6000	dynamic	10	0	0	288	288	289.7368
246.9332	1.6000	dynamic	10	1	1	298	290	294.8684
251.5329	1.6000	dynamic	10	0	0	298	295	293.2895
256.1324	1.6000	dynamic	10	0	0	298	300	293.2895
260.7323	1.6000	dynamic	10	1	1	272	268	293.2895
265.3320	1.6000	dynamic	10	0	0	272	267	270.0000
269.9317	1.6000	dynamic	10	1	0	272	277	263.2895
274.5314	1.6000	dynamic	10	0	0	272	252	265.2632
279.1311	1.6000	dynamic	10	0	0	272	274	264.4737
283.7308	1.6000	dynamic	10	1	0	272	280	270.3947
288.3305	1.6000	dynamic	10	0	1	78	88	264.0789
292.9494	1.6000	dynamic	10	0	0	78	95	86.0526
297.5633	1.6000	dynamic	10	1	0	78	64	96.3158
302.1633	1.6000	dynamic	10	1	0	78	81	63.1579
306.7800	1.6000	dynamic	10	0	0	78	80	79.3421
311.3960	1.6000	dynamic	10	0	0	78	83	79.3421
316.0124	1.6000	dynamic	10	0	0	78	83	84.0789
320.6288	1.6000	dynamic	10	1	0	78	79	81.7105
325.2451	1.6000	dynamic	10	0	0	78	65	77.3684
329.8612	1.6000	dynamic	10	1	0	78	75	73.4211
334.4779	1.6000	dynamic	10	0	0	78	71	76.1842
339.0942	1.6000	dynamic	10	1	0	78	78	71.0526
343.7103	1.6000	dynamic	10	0	0	78	90	80.1316
348.3270	1.6000	dynamic	10	1	0	78	85	84.0789
352.9430	1.6000	dynamic	10	1	0	78	72	84.0789
357.5595	1.6000	dynamic	10	0	0	78	81	75.7895
362.1758	1.6000	dynamic	10	1	0	78	78	81.7105
366.7922	1.6000	dynamic	10	1	0	78	70	71.0526
371.4086	1.6000	dynamic	10	0	0	78	71	75.0000
376.0249	1.6000	dynamic	10	1	0	78	81	74.6053
380.6416	1.6000	dynamic	10	0	0	78	78	79.3421
385.2743	1.6000	dynamic	10	0	0	78	72	69.4737
389.9081	1.6000	dynamic	10	1	0	78	72	75.0000
394.5241	1.6000	dynamic	10	1	0	78	77	94.7368
399.1571	1.6000	dynamic	10	1	0	78	85	147.6316
403.7901	1.6000	dynamic	10	1	0	78	79	99.4737
408.4232	1.6000	dynamic	10	0	0	78	91	84.0789
413.0559	1.6000	dynamic	10	1	0	78	68	93.9474
417.6890	1.6000	dynamic	10	0	0	78	61	79.3421
422.3222	1.6000	dynamic	10	1	0	78	69	71.4474
426.9575	1.6000	dynamic	10	0	0	78	87	75.0000
431.6049	1.6000	dynamic	10	0	1	290	288	92.7632
436.2377	1.6000	dynamic	10	1	0	290	274	278.6842
440.8708	1.6000	dynamic	10	1	0	290	284	279.4737
445.5038	1.6000	dynamic	10	1	0	290	270	282.6316
450.1369	1.6000	dynamic	10	1	0	290	299	280.6579
