onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4135	1.6000	dynamic	25	1	0	128	123	160.2632
8.0300	1.6000	dynamic	25	1	0	128	97	145.2632
12.6129	1.6000	dynamic	25	1	0	128	109	111.7105
17.1958	1.6000	dynamic	25	1	1	201	208	108.9474
21.7788	1.6000	dynamic	25	1	0	201	196	187.1053
26.4289	1.6000	dynamic	25	0	0	201	223	193.8158
31.0117	1.6000	dynamic	25	1	0	201	215	207.6316
35.5946	1.6000	dynamic	25	1	0	201	184	211.9737
40.1780	1.6000	dynamic	25	1	0	201	186	204.4737
44.7607	1.6000	dynamic	25	0	0	201	185	193.8158
49.3107	1.6000	dynamic	25	1	0	201	209	190.6579
53.8934	1.6000	dynamic	25	1	0	201	207	200.5263
58.4766	1.6000	dynamic	25	1	0	201	214	208.0263
63.0594	1.6000	dynamic	25	1	0	201	202	211.9737
67.6429	1.6000	dynamic	25	1	0	201	200	203.6842
72.2259	1.6000	dynamic	25	1	0	201	153	202.1053
76.8256	1.6000	dynamic	25	1	1	13	1	161.4474
81.4083	1.6000	dynamic	25	1	0	13	43	16.5789
86.0080	1.6000	dynamic	25	0	0	13	15	30.3947
90.6077	1.6000	dynamic	25	1	1	194	172	24.4737
95.1910	1.6000	dynamic	25	1	0	194	168	159.0789
99.7908	1.6000	dynamic	25	1	0	194	228	166.9737
104.3905	1.6000	dynamic	25	1	0	194	192	196.5789
108.9734	1.6000	dynamic	25	1	1	177	203	198.1579
113.5562	1.6000	dynamic	25	1	0	177	140	204.0789
118.1396	1.6000	dynamic	25	0	0	177	205	176.0526
122.7393	1.6000	dynamic	25	1	0	177	215	195.0000
127.3222	1.6000	dynamic	25	1	0	177	165	203.6842
131.9220	1.6000	dynamic	25	0	0	177	187	177.6316
136.5047	1.6000	dynamic	25	1	0	177	163	181.5789
141.1044	1.6000	dynamic	25	1	0	177	220	195.7895
145.7042	1.6000	dynamic	25	1	0	177	121	205.6579
150.2872	1.6000	dynamic	25	1	0	177	168	163.4211
154.8872	1.6000	dynamic	25	1	0	177	168	168.9474
159.4866	1.6000	dynamic	25	1	0	177	166	170.1316
164.0695	1.6000	dynamic	25	1	0	177	191	173.6842
168.6693	1.6000	dynamic	25	0	0	177	189	185.1316
173.2691	1.6000	dynamic	25	0	0	177	198	189.8684
177.8687	1.6000	dynamic	25	0	0	177	187	179.2105
182.4684	1.6000	dynamic	25	0	0	177	158	186.3158
187.0682	1.6000	dynamic	25	0	0	177	233	177.6316
191.6679	1.6000	dynamic	25	1	0	177	159	210.3947
196.2676	1.6000	dynamic	25	1	0	177	172	167.3684
200.8673	1.6000	dynamic	25	0	0	177	186	182.7632
205.4670	1.6000	dynamic	25	1	0	177	167	211.5789
210.0667	1.6000	dynamic	25	0	0	177	181	195.7895
214.6664	1.6000	dynamic	25	1	0	177	160	193.8158
219.2665	1.6000	dynamic	25	1	0	177	149	177.6316
223.8661	1.6000	dynamic	25	1	0	177	142	161.8421
228.4658	1.6000	dynamic	25	1	0	177	155	152.3684
233.0655	1.6000	dynamic	25	1	0	177	203	154.3421
237.6653	1.6000	dynamic	25	1	0	177	123	154.3421
242.2813	1.6000	dynamic	25	1	0	177	165	141.7105
246.8813	1.6000	dynamic	25	0	1	238	209	151.5789
251.4810	1.6000	dynamic	25	0	0	238	259	198.1579
256.0804	1.6000	dynamic	25	0	0	238	249	246.7105
