onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.3919	1.6000	dynamic	25	0	0	173	180	146.8421
8.0730	1.6000	dynamic	25	1	0	173	201	163.0263
12.6707	1.6000	dynamic	25	0	0	173	168	201.7105
17.2839	1.6000	dynamic	25	0	0	173	181	172.1053
21.8823	1.6000	dynamic	25	1	0	173	171	181.9737
26.4959	1.6000	dynamic	25	1	0	173	195	172.1053
31.0921	1.6000	dynamic	25	1	0	173	190	188.6842
35.7064	1.6000	dynamic	25	0	0	173	146	186.7105
40.3045	1.6000	dynamic	25	0	1	270	255	148.0263
44.9014	1.6000	dynamic	25	0	0	270	222	249.0789
49.4996	1.6000	dynamic	25	0	0	270	246	230.1316
54.1138	1.6000	dynamic	25	0	0	270	259	243.9474
58.7278	1.6000	dynamic	25	1	0	270	261	258.9474
63.3410	1.6000	dynamic	25	0	1	185	168	263.6842
67.9551	1.6000	dynamic	25	0	0	185	153	169.7368
72.5693	1.6000	dynamic	25	1	0	185	197	155.1316
77.1834	1.6000	dynamic	25	1	0	185	147	195.7895
81.7982	1.6000	dynamic	25	0	0	185	196	150.7895
86.4123	1.6000	dynamic	25	1	1	272	265	194.6053
91.0265	1.6000	dynamic	25	1	0	272	285	260.9211
95.6404	1.6000	dynamic	25	0	0	272	254	285.0000
100.2541	1.6000	dynamic	25	0	0	272	264	252.2368
104.8696	1.6000	dynamic	25	1	0	272	295	262.5000
109.4828	1.6000	dynamic	25	0	0	272	253	288.1579
114.0969	1.6000	dynamic	25	1	0	272	279	253.8158
118.7109	1.6000	dynamic	25	1	0	272	256	275.1316
123.3241	1.6000	dynamic	25	1	0	272	262	262.1053
127.9390	1.6000	dynamic	25	0	0	272	261	258.5526
132.5533	1.6000	dynamic	25	0	0	272	243	260.5263
137.1674	1.6000	dynamic	25	0	0	272	260	244.7368
141.7814	1.6000	dynamic	25	0	0	272	218	258.5526
146.3956	1.6000	dynamic	25	1	0	272	284	220.2632
151.0098	1.6000	dynamic	25	0	0	272	241	279.8684
155.6236	1.6000	dynamic	25	0	0	272	254	241.1842
160.2383	1.6000	dynamic	25	0	0	272	282	251.0526
164.8510	1.6000	dynamic	25	1	0	272	233	277.1053
169.4661	1.6000	dynamic	25	0	0	272	237	233.2895
174.0800	1.6000	dynamic	25	0	0	272	267	236.0526
178.6941	1.6000	dynamic	25	1	0	272	286	262.8947
183.3083	1.6000	dynamic	25	0	0	272	265	279.8684
187.9224	1.6000	dynamic	25	0	0	272	295	262.1053
192.5355	1.6000	dynamic	25	0	0	272	285	287.7632
197.1506	1.6000	dynamic	25	1	0	272	256	285.3947
201.7646	1.6000	dynamic	25	0	0	272	272	253.0263
206.3787	1.6000	dynamic	25	1	1	66	52	266.8421
211.0096	1.6000	dynamic	25	0	0	66	65	56.0526
215.6397	1.6000	dynamic	25	0	0	66	103	57.2368
220.2548	1.6000	dynamic	25	0	0	66	98	103.8158
224.8694	1.6000	dynamic	25	0	0	66	38	101.8421
229.4827	1.6000	dynamic	25	1	0	66	76	39.4737
234.1125	1.6000	dynamic	25	1	1	279	280	76.1842
238.7266	1.6000	dynamic	25	1	0	279	246	277.5000
243.3407	1.6000	dynamic	25	0	0	279	260	238.4211
247.9714	1.6000	dynamic	25	0	0	279	266	266.4474
252.5856	1.6000	dynamic	25	1	0	279	231	264.0789
257.1996	1.6000	dynamic	25	1	0	279	267	230.9211
261.8148	1.6000	dynamic	25	1	0	279	270	259.3421
266.4455	1.6000	dynamic	25	0	0	279	264	268.0263
271.0591	1.6000	dynamic	25	1	0	279	288	265.2632
275.6896	1.6000	dynamic	25	1	0	279	279	285.3947
280.3214	1.6000	dynamic	25	1	0	279	258	284.2105
284.9354	1.6000	dynamic	25	0	0	279	222	254.2105
289.5662	1.6000	dynamic	25	1	0	279	280	219.8684
294.1959	1.6000	dynamic	25	1	0	279	275	285.3947
298.8271	1.6000	dynamic	25	1	0	279	253	283.8158
303.4585	1.6000	dynamic	25	0	0	279	285	255.7895
308.0893	1.6000	dynamic	25	0	0	279	281	279.4737
312.7199	1.6000	dynamic	25	1	0	279	256	273.9474
317.3673	1.6000	dynamic	25	0	0	279	232	256.1842
322.0153	1.6000	dynamic	25	1	1	112	105	237.2368
326.6461	1.6000	dynamic	25	0	0	112	105	101.4474
331.2770	1.6000	dynamic	25	0	0	112	141	102.2368
335.9066	1.6000	dynamic	25	0	0	112	164	138.1579
340.5383	1.6000	dynamic	25	1	0	112	141	168.1579
345.1698	1.6000	dynamic	25	0	0	112	145	142.5000
349.7991	1.6000	dynamic	25	1	0	112	86	145.6579
354.4308	1.6000	dynamic	25	0	0	112	135	88.0263
359.0615	1.6000	dynamic	25	1	0	112	84	133.0263
363.6915	1.6000	dynamic	25	0	0	112	109	82.1053
368.3233	1.6000	dynamic	25	1	0	112	106	106.1842
372.9541	1.6000	dynamic	25	0	0	112	146	107.3684
377.5842	1.6000	dynamic	25	1	0	112	103	136.1842
382.2159	1.6000	dynamic	25	1	0	112	137	101.0526
386.8467	1.6000	dynamic	25	0	1	221	232	129.0789
391.4763	1.6000	dynamic	25	1	0	221	250	234.4737
396.1085	1.6000	dynamic	25	0	0	221	230	259.7368
400.7380	1.6000	dynamic	25	0	0	221	200	235.2632
405.3700	1.6000	dynamic	25	0	0	221	184	200.9211
409.9997	1.6000	dynamic	25	0	0	221	213	183.5526
414.6315	1.6000	dynamic	25	0	1	2	24	205.6579
419.2624	1.6000	dynamic	25	1	0	2	7	25.6579
423.8927	1.6000	dynamic	25	1	0	2	23	11.8421
428.5230	1.6000	dynamic	25	1	0	2	11	23.6842
433.1551	1.6000	dynamic	25	0	0	2	52	14.2105
437.7847	1.6000	dynamic	25	1	0	2	11	45.3947
442.4153	1.6000	dynamic	25	0	0	2	55	18.9474
447.0460	1.6000	dynamic	25	1	0	2	27	42.2368
451.6780	1.6000	dynamic	25	1	0	2	29	37.5000
456.3088	1.6000	dynamic	25	1	0	2	4	31.9737
460.9563	1.6000	dynamic	25	0	1	129	149	15.0000
465.5864	1.6000	dynamic	25	0	0	129	131	145.6579
470.2184	1.6000	dynamic	25	0	0	129	158	131.8421
474.8488	1.6000	dynamic	25	1	0	129	108	151.9737
479.4796	1.6000	dynamic	25	0	0	129	115	118.8158
484.1094	1.6000	dynamic	25	0	0	129	134	118.4211
488.7411	1.6000	dynamic	25	1	0	129	116	125.9211
493.3716	1.6000	dynamic	25	0	0	129	131	122.3684
498.0020	1.6000	dynamic	25	1	0	129	102	127.8947
502.6338	1.6000	dynamic	25	1	0	129	94	107.7632
507.2644	1.6000	dynamic	25	0	0	129	148	98.2895
511.8942	1.6000	dynamic	25	0	0	129	112	139.3421
516.5421	1.6000	dynamic	25	1	0	129	134	116.4474
521.1723	1.6000	dynamic	25	1	0	129	118	125.5263
525.8048	1.6000	dynamic	25	0	0	129	147	121.1842
530.4519	1.6000	dynamic	25	0	0	129	95	136.5789
535.0985	1.6000	dynamic	25	0	0	129	134	105.3947
539.7462	1.6000	dynamic	25	1	0	129	119	118.0263
544.3936	1.6000	dynamic	25	0	0	129	117	120.7895
549.0421	1.6000	dynamic	25	0	0	129	160	117.2368
553.6898	1.6000	dynamic	25	1	0	129	132	149.6053
