onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4168	1.6000	dynamic	10	1	0	36	26	151.1842
7.9997	1.6000	dynamic	10	1	0	36	29	33.5526
12.5657	1.6000	dynamic	10	0	0	36	34	33.9474
17.1489	1.6000	dynamic	10	0	0	36	26	30.7895
21.7323	1.6000	dynamic	10	0	0	36	32	30.3947
26.2649	1.6000	dynamic	10	1	0	36	45	31.1842
30.8316	1.6000	dynamic	10	1	0	36	44	40.6579
35.4143	1.6000	dynamic	10	1	0	36	17	45.7895
39.9977	1.6000	dynamic	10	1	0	36	28	26.0526
44.5806	1.6000	dynamic	10	0	0	36	44	25.6579
49.1663	1.6000	dynamic	10	0	0	36	42	28.0263
53.7465	1.6000	dynamic	10	0	0	36	48	30.7895
58.3324	1.6000	dynamic	10	1	0	36	37	39.8684
62.9295	1.6000	dynamic	10	1	0	36	34	36.7105
67.5153	1.6000	dynamic	10	1	0	36	32	36.7105
72.0957	1.6000	dynamic	10	0	0	36	38	35.9211
76.6787	1.6000	dynamic	10	1	0	36	62	37.5000
81.2619	1.6000	dynamic	10	0	1	135	146	52.5000
85.8447	1.6000	dynamic	10	1	0	135	114	139.7368
90.4275	1.6000	dynamic	10	1	0	135	128	125.1316
95.0134	1.6000	dynamic	10	0	0	135	122	125.5263
99.6102	1.6000	dynamic	10	1	1	104	97	122.7632
104.1932	1.6000	dynamic	10	1	0	104	112	114.8684
108.7792	1.6000	dynamic	10	0	0	104	96	113.6842
113.3786	1.6000	dynamic	10	1	0	104	96	113.2895
117.9759	1.6000	dynamic	10	0	1	49	58	109.3421
122.5589	1.6000	dynamic	10	1	0	49	39	64.7368
127.1421	1.6000	dynamic	10	0	0	49	43	52.5000
131.7248	1.6000	dynamic	10	0	1	192	191	46.5789
136.3079	1.6000	dynamic	10	0	0	192	196	187.5000
140.9076	1.6000	dynamic	10	0	0	192	193	191.4474
145.4906	1.6000	dynamic	10	1	0	192	205	193.8158
150.0736	1.6000	dynamic	10	0	1	251	254	198.9474
154.6567	1.6000	dynamic	10	0	0	251	247	257.3684
159.2400	1.6000	dynamic	10	1	0	251	255	255.3947
163.8394	1.6000	dynamic	10	0	0	251	246	255.3947
168.4250	1.6000	dynamic	10	1	0	251	256	252.2368
173.0222	1.6000	dynamic	10	0	0	251	258	255.7895
177.6224	1.6000	dynamic	10	0	1	134	134	257.7632
182.2053	1.6000	dynamic	10	1	0	134	130	138.1579
186.8046	1.6000	dynamic	10	1	0	134	132	133.0263
191.4044	1.6000	dynamic	10	1	0	134	133	129.4737
195.9874	1.6000	dynamic	10	0	1	200	214	130.2632
200.5874	1.6000	dynamic	10	1	0	200	197	217.8947
205.1868	1.6000	dynamic	10	0	0	200	225	205.6579
209.7698	1.6000	dynamic	10	1	0	200	211	217.8947
214.3695	1.6000	dynamic	10	1	0	200	196	213.5526
218.9692	1.6000	dynamic	10	1	0	200	202	205.6579
223.5523	1.6000	dynamic	10	1	0	200	201	205.6579
228.1519	1.6000	dynamic	10	1	0	200	189	203.2895
232.7516	1.6000	dynamic	10	0	0	200	200	200.9211
237.3347	1.6000	dynamic	10	0	0	200	187	198.9474
241.9348	1.6000	dynamic	10	0	0	200	227	196.5789
246.5367	1.6000	dynamic	10	1	0	200	190	205.2632
251.1504	1.6000	dynamic	10	0	0	200	192	195.0000
255.7527	1.6000	dynamic	10	0	0	200	192	192.2368
260.3669	1.6000	dynamic	10	0	0	200	202	193.8158
264.9663	1.6000	dynamic	10	1	0	200	212	193.8158
269.5663	1.6000	dynamic	10	0	0	200	213	201.3158
274.1659	1.6000	dynamic	10	1	0	200	202	205.6579
278.7824	1.6000	dynamic	10	0	0	200	210	204.0789
283.3821	1.6000	dynamic	10	1	0	200	198	207.6316
287.9816	1.6000	dynamic	10	1	0	200	210	202.5000
292.5808	1.6000	dynamic	10	1	0	200	201	206.8421
297.1812	1.6000	dynamic	10	0	0	200	196	204.0789
301.7806	1.6000	dynamic	10	0	0	200	196	196.9737
306.3803	1.6000	dynamic	10	0	0	200	201	192.6316
310.9803	1.6000	dynamic	10	0	1	138	135	197.3684
315.5801	1.6000	dynamic	10	0	0	138	149	132.6316
320.1794	1.6000	dynamic	10	0	0	138	125	140.9211
324.7791	1.6000	dynamic	10	0	0	138	147	136.5789
329.3788	1.6000	dynamic	10	1	1	172	162	143.6842
333.9785	1.6000	dynamic	10	1	0	172	173	143.6842
338.5783	1.6000	dynamic	10	0	0	172	170	157.1053
343.1945	1.6000	dynamic	10	0	0	172	183	160.2632
347.8109	1.6000	dynamic	10	0	0	172	165	161.8421
352.4274	1.6000	dynamic	10	0	0	172	174	159.8684
357.0441	1.6000	dynamic	10	1	0	172	153	153.5526
361.6601	1.6000	dynamic	10	1	0	172	170	152.3684
366.2768	1.6000	dynamic	10	0	1	138	126	152.3684
370.9120	1.6000	dynamic	10	0	0	138	149	161.4474
375.5425	1.6000	dynamic	10	1	0	138	135	148.4211
380.1588	1.6000	dynamic	10	1	0	138	142	141.7105
384.7756	1.6000	dynamic	10	1	0	138	127	146.8421
389.3920	1.6000	dynamic	10	0	0	138	123	144.4737
394.0083	1.6000	dynamic	10	0	0	138	137	139.7368
398.6247	1.6000	dynamic	10	0	0	138	142	138.9474
403.2407	1.6000	dynamic	10	1	0	138	156	140.1316
407.8571	1.6000	dynamic	10	1	0	138	157	152.3684
412.4735	1.6000	dynamic	10	0	0	138	141	151.9737
417.0924	1.6000	dynamic	10	1	0	138	129	147.2368
421.7233	1.6000	dynamic	10	1	0	138	139	134.2105
426.3392	1.6000	dynamic	10	0	0	138	127	135.0000
430.9723	1.6000	dynamic	10	0	0	138	143	129.0789
435.6057	1.6000	dynamic	10	1	1	116	140	135.3947
440.2387	1.6000	dynamic	10	0	0	116	115	137.3684
444.8718	1.6000	dynamic	10	1	0	116	131	134.2105
449.5045	1.6000	dynamic	10	1	0	116	118	136.9737
454.1375	1.6000	dynamic	10	0	0	116	120	133.8158
458.7875	1.6000	dynamic	10	1	0	116	112	125.9211
463.5035	1.6000	dynamic	10	1	0	116	112	124.3421
468.1366	1.6000	dynamic	10	1	0	116	120	118.8158
472.7696	1.6000	dynamic	10	1	1	276	257	119.6053
477.4026	1.6000	dynamic	10	0	0	276	282	251.4474
482.0524	1.6000	dynamic	10	0	0	276	285	268.0263
486.6853	1.6000	dynamic	10	0	0	276	272	282.6316
491.3184	1.6000	dynamic	10	0	0	276	286	275.9211
495.9681	1.6000	dynamic	10	1	0	276	278	279.0789
500.6011	1.6000	dynamic	10	1	0	276	266	278.6842
505.2342	1.6000	dynamic	10	0	1	255	248	281.8421
509.8840	1.6000	dynamic	10	0	0	255	254	272.7632
514.5343	1.6000	dynamic	10	0	0	255	247	265.2632
519.1837	1.6000	dynamic	10	1	0	255	243	257.7632
523.8330	1.6000	dynamic	10	1	0	255	246	249.8684
528.4827	1.6000	dynamic	10	0	0	255	259	247.5000
533.1324	1.6000	dynamic	10	0	0	255	239	253.0263
537.8321	1.6000	dynamic	10	0	0	255	223	249.4737
542.4818	1.6000	dynamic	10	0	0	255	261	234.4737
547.1315	1.6000	dynamic	10	0	0	255	267	246.3158
551.7812	1.6000	dynamic	10	0	0	255	268	253.0263
