onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4207	1.6000	dynamic	10	1	0	119	105	150.7895
8.0040	1.6000	dynamic	10	1	0	119	126	106.5789
12.5704	1.6000	dynamic	10	1	0	119	106	117.2368
17.1535	1.6000	dynamic	10	1	0	119	123	115.2632
21.7199	1.6000	dynamic	10	1	0	119	132	118.0263
26.3362	1.6000	dynamic	10	1	0	119	132	121.1842
30.9022	1.6000	dynamic	10	0	0	119	131	122.3684
35.4852	1.6000	dynamic	10	0	0	119	126	126.7105
40.0515	1.6000	dynamic	10	1	0	119	125	127.5000
44.6183	1.6000	dynamic	10	1	1	105	107	124.7368
49.2014	1.6000	dynamic	10	0	0	105	103	121.5789
53.7844	1.6000	dynamic	10	1	0	105	103	119.2105
58.3698	1.6000	dynamic	10	0	0	105	96	114.8684
62.9669	1.6000	dynamic	10	1	0	105	122	99.4737
67.5499	1.6000	dynamic	10	0	0	105	99	117.2368
72.1330	1.6000	dynamic	10	0	0	105	108	113.2895
76.7163	1.6000	dynamic	10	0	0	105	112	112.1053
81.3015	1.6000	dynamic	10	1	0	105	110	110.1316
85.8820	1.6000	dynamic	10	1	0	105	92	109.3421
90.4655	1.6000	dynamic	10	0	0	105	116	108.5526
95.0483	1.6000	dynamic	10	0	0	105	102	112.8947
99.6339	1.6000	dynamic	10	0	0	105	101	112.5000
104.2339	1.6000	dynamic	10	1	0	105	118	112.5000
108.8334	1.6000	dynamic	10	1	1	68	75	117.6316
113.4136	1.6000	dynamic	10	1	0	68	63	78.5526
117.9966	1.6000	dynamic	10	1	0	68	85	71.0526
122.5993	1.6000	dynamic	10	1	1	279	270	77.3684
127.1961	1.6000	dynamic	10	1	0	279	280	270.0000
131.7957	1.6000	dynamic	10	0	0	279	285	270.0000
136.3792	1.6000	dynamic	10	0	0	279	276	277.8947
140.9621	1.6000	dynamic	10	1	0	279	273	276.3158
145.5452	1.6000	dynamic	10	1	0	279	293	275.1316
150.1305	1.6000	dynamic	10	1	0	279	273	277.5000
154.7277	1.6000	dynamic	10	1	0	279	275	277.1053
159.3109	1.6000	dynamic	10	1	1	14	3	278.2895
163.8937	1.6000	dynamic	10	1	0	14	8	15.7895
168.4768	1.6000	dynamic	10	1	0	14	11	14.6053
173.0598	1.6000	dynamic	10	1	0	14	28	12.2368
177.6432	1.6000	dynamic	10	0	0	14	5	18.5526
182.2261	1.6000	dynamic	10	1	0	14	11	13.8158
186.8091	1.6000	dynamic	10	1	0	14	19	13.0263
191.4089	1.6000	dynamic	10	1	0	14	12	17.3684
196.0083	1.6000	dynamic	10	1	0	14	20	16.9737
200.5915	1.6000	dynamic	10	0	0	14	17	16.5789
205.1911	1.6000	dynamic	10	1	0	14	17	16.5789
209.7908	1.6000	dynamic	10	1	0	14	27	18.1579
214.3738	1.6000	dynamic	10	1	0	14	2	20.5263
218.9735	1.6000	dynamic	10	0	1	5	2	16.9737
223.5732	1.6000	dynamic	10	0	0	5	7	17.3684
228.1563	1.6000	dynamic	10	1	0	5	7	18.1579
232.9225	1.6000	dynamic	10	1	0	5	7	16.5789
237.5390	1.6000	dynamic	10	1	0	5	3	12.6316
242.1554	1.6000	dynamic	10	0	0	5	10	14.2105
246.7551	1.6000	dynamic	10	0	0	5	6	14.6053
251.3381	1.6000	dynamic	10	0	0	5	18	15.3947
255.9381	1.6000	dynamic	10	0	0	5	0	17.7632
260.5378	1.6000	dynamic	10	0	0	5	20	16.5789
265.1372	1.6000	dynamic	10	1	0	5	34	18.5526
269.7373	1.6000	dynamic	10	1	0	5	2	24.8684
274.3366	1.6000	dynamic	10	0	0	5	11	12.2368
278.9370	1.6000	dynamic	10	1	0	5	16	12.6316
283.5364	1.6000	dynamic	10	0	0	5	15	13.0263
288.1361	1.6000	dynamic	10	0	0	5	27	13.8158
292.7358	1.6000	dynamic	10	0	0	5	4	15.7895
297.3355	1.6000	dynamic	10	0	0	5	7	14.2105
301.9519	1.6000	dynamic	10	1	1	264	258	13.4211
306.5516	1.6000	dynamic	10	0	0	264	259	260.1316
311.1513	1.6000	dynamic	10	0	0	264	275	260.1316
315.7507	1.6000	dynamic	10	0	0	264	262	258.1579
320.3504	1.6000	dynamic	10	0	0	264	270	258.5526
324.9501	1.6000	dynamic	10	0	0	264	241	259.3421
329.5666	1.6000	dynamic	10	0	0	264	254	245.1316
334.1662	1.6000	dynamic	10	0	1	240	227	246.7105
338.7826	1.6000	dynamic	10	1	0	240	228	244.7368
343.3993	1.6000	dynamic	10	0	0	240	242	238.4211
348.0156	1.6000	dynamic	10	1	0	240	250	239.6053
352.6317	1.6000	dynamic	10	0	0	240	239	239.6053
357.2482	1.6000	dynamic	10	1	0	240	253	239.2105
361.8651	1.6000	dynamic	10	0	1	131	148	241.1842
366.4833	1.6000	dynamic	10	0	0	131	154	150.3947
371.0975	1.6000	dynamic	10	1	0	131	128	151.1842
375.7135	1.6000	dynamic	10	1	0	131	146	139.7368
380.3298	1.6000	dynamic	10	0	0	131	129	143.2895
384.9465	1.6000	dynamic	10	0	1	106	112	138.1579
389.5629	1.6000	dynamic	10	1	0	106	115	134.6053
394.1793	1.6000	dynamic	10	0	0	106	91	130.2632
398.7953	1.6000	dynamic	10	0	1	140	144	121.9737
403.4120	1.6000	dynamic	10	0	0	140	139	128.2895
408.0448	1.6000	dynamic	10	0	0	140	137	130.6579
412.6611	1.6000	dynamic	10	0	0	140	154	129.4737
417.2942	1.6000	dynamic	10	1	0	140	151	130.6579
421.9275	1.6000	dynamic	10	0	0	140	151	133.8158
426.5605	1.6000	dynamic	10	0	0	140	140	139.7368
431.1933	1.6000	dynamic	10	1	0	140	131	140.1316
435.8263	1.6000	dynamic	10	0	0	140	138	134.6053
440.4927	1.6000	dynamic	10	1	0	140	153	133.8158
445.1257	1.6000	dynamic	10	1	0	140	137	136.9737
449.7591	1.6000	dynamic	10	0	1	110	111	136.9737
454.3921	1.6000	dynamic	10	0	0	110	108	130.6579
459.0254	1.6000	dynamic	10	0	0	110	115	131.4474
463.6581	1.6000	dynamic	10	1	1	71	70	125.1316
468.2909	1.6000	dynamic	10	0	0	71	62	74.6053
472.9406	1.6000	dynamic	10	1	0	71	91	68.2895
477.5736	1.6000	dynamic	10	0	0	71	85	76.1842
482.2069	1.6000	dynamic	10	1	0	71	69	79.3421
486.8399	1.6000	dynamic	10	1	0	71	77	72.2368
491.4727	1.6000	dynamic	10	1	0	71	79	74.2105
496.1225	1.6000	dynamic	10	0	0	71	71	78.9474
500.7722	1.6000	dynamic	10	1	0	71	82	74.6053
505.4219	1.6000	dynamic	10	0	1	215	211	78.9474
510.0716	1.6000	dynamic	10	1	0	215	208	208.8158
514.7213	1.6000	dynamic	10	0	0	215	214	208.8158
519.3709	1.6000	dynamic	10	1	1	232	226	215.9211
524.0207	1.6000	dynamic	10	0	0	232	238	219.0789
528.6704	1.6000	dynamic	10	1	0	232	231	221.0526
