onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.2536	1.6000	dynamic	25	1	0	30	8	150.0000
7.8848	1.6000	dynamic	25	1	0	30	44	40.2632
12.4825	1.6000	dynamic	25	0	0	30	21	33.5526
17.0966	1.6000	dynamic	25	1	0	30	78	44.2105
21.6942	1.6000	dynamic	25	0	0	30	19	57.6316
26.2911	1.6000	dynamic	25	0	0	30	54	73.8158
30.9054	1.6000	dynamic	25	0	1	198	217	28.4211
35.5028	1.6000	dynamic	25	1	0	198	123	197.3684
40.1159	1.6000	dynamic	25	1	0	198	181	140.9211
44.7145	1.6000	dynamic	25	0	0	198	203	148.8158
49.3107	1.6000	dynamic	25	1	1	211	200	158.2895
53.9259	1.6000	dynamic	25	1	0	211	198	168.1579
58.5390	1.6000	dynamic	25	0	0	211	197	184.7368
63.1541	1.6000	dynamic	25	1	1	89	115	190.6579
67.7837	1.6000	dynamic	25	0	0	89	79	138.5526
72.3988	1.6000	dynamic	25	1	0	89	136	108.5526
77.0119	1.6000	dynamic	25	0	0	89	120	126.7105
81.6258	1.6000	dynamic	25	0	1	5	42	121.5789
86.2403	1.6000	dynamic	25	1	0	5	0	65.1316
90.8542	1.6000	dynamic	25	0	0	5	24	18.1579
95.4851	1.6000	dynamic	25	0	0	5	3	19.7368
100.0992	1.6000	dynamic	25	1	0	5	14	15.3947
104.7134	1.6000	dynamic	25	1	0	5	59	13.4211
109.3284	1.6000	dynamic	25	0	0	5	41	65.5263
113.9414	1.6000	dynamic	25	0	0	5	39	57.2368
118.5555	1.6000	dynamic	25	1	1	289	294	58.0263
123.1697	1.6000	dynamic	25	0	0	289	281	280.2632
127.7838	1.6000	dynamic	25	0	0	289	267	277.1053
132.3977	1.6000	dynamic	25	1	0	289	259	270.3947
137.0130	1.6000	dynamic	25	0	0	289	247	260.1316
141.6257	1.6000	dynamic	25	0	0	289	241	259.7368
146.2403	1.6000	dynamic	25	0	1	108	102	265.2632
150.8542	1.6000	dynamic	25	0	0	108	147	95.9211
155.4684	1.6000	dynamic	25	0	0	108	126	147.6316
160.0824	1.6000	dynamic	25	0	0	108	134	148.4211
164.6967	1.6000	dynamic	25	0	0	108	112	144.4737
169.3105	1.6000	dynamic	25	1	1	132	138	125.9211
173.9415	1.6000	dynamic	25	0	0	132	104	140.9211
178.5552	1.6000	dynamic	25	1	0	132	156	121.9737
183.1708	1.6000	dynamic	25	0	0	132	144	139.7368
187.7838	1.6000	dynamic	25	0	0	132	121	152.7632
192.3980	1.6000	dynamic	25	1	0	132	157	133.0263
197.0122	1.6000	dynamic	25	0	0	132	119	143.6842
201.6271	1.6000	dynamic	25	1	0	132	115	131.4474
206.2411	1.6000	dynamic	25	0	0	132	92	125.1316
210.8544	1.6000	dynamic	25	0	0	132	115	108.9474
215.4680	1.6000	dynamic	25	0	0	132	109	110.5263
220.0838	1.6000	dynamic	25	0	0	132	144	120.0000
224.6965	1.6000	dynamic	25	1	0	132	165	128.2895
229.3110	1.6000	dynamic	25	1	0	132	136	155.9211
233.9241	1.6000	dynamic	25	0	0	132	103	144.4737
238.5395	1.6000	dynamic	25	1	0	132	144	128.6842
243.1526	1.6000	dynamic	25	1	0	132	166	138.1579
247.7674	1.6000	dynamic	25	1	0	132	114	153.9474
252.3810	1.6000	dynamic	25	0	0	132	142	131.8421
257.0291	1.6000	dynamic	25	1	0	132	158	137.7632
261.6602	1.6000	dynamic	25	1	0	132	121	148.0263
266.2908	1.6000	dynamic	25	0	0	132	142	136.1842
270.9210	1.6000	dynamic	25	1	1	17	3	139.3421
275.5365	1.6000	dynamic	25	1	0	17	2	13.8158
280.1658	1.6000	dynamic	25	1	0	17	35	10.2632
284.7969	1.6000	dynamic	25	0	0	17	31	25.6579
289.4109	1.6000	dynamic	25	1	0	17	51	30.7895
294.0415	1.6000	dynamic	25	0	0	17	3	39.4737
298.6736	1.6000	dynamic	25	1	0	17	53	24.8684
303.3043	1.6000	dynamic	25	1	0	17	6	35.1316
307.9350	1.6000	dynamic	25	0	0	17	37	13.8158
312.5656	1.6000	dynamic	25	0	0	17	6	27.6316
