onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4186	1.6000	dynamic	10	0	0	213	216	153.1579
8.2990	1.6000	dynamic	10	1	0	213	206	217.5000
12.8820	1.6000	dynamic	10	0	0	213	230	207.2368
17.4678	1.6000	dynamic	10	0	0	213	202	227.7632
22.0648	1.6000	dynamic	10	0	1	259	262	202.8947
26.6478	1.6000	dynamic	10	1	0	259	269	256.5789
31.2308	1.6000	dynamic	10	0	0	259	253	270.0000
35.8138	1.6000	dynamic	10	0	0	259	266	255.7895
40.3969	1.6000	dynamic	10	0	0	259	256	258.5526
44.9826	1.6000	dynamic	10	1	0	259	256	257.3684
49.5825	1.6000	dynamic	10	0	0	259	258	257.7632
54.1794	1.6000	dynamic	10	0	1	67	64	258.1579
58.7624	1.6000	dynamic	10	1	0	67	64	61.9737
63.3455	1.6000	dynamic	10	0	0	67	73	62.3684
67.9477	1.6000	dynamic	10	1	0	67	70	72.6316
72.5448	1.6000	dynamic	10	0	0	67	59	68.6842
77.1308	1.6000	dynamic	10	1	0	67	72	60.7895
81.7301	1.6000	dynamic	10	1	0	67	61	70.6579
86.3302	1.6000	dynamic	10	0	0	67	59	58.8158
90.9273	1.6000	dynamic	10	0	1	222	208	58.0263
95.5104	1.6000	dynamic	10	0	0	222	208	204.8684
100.0957	1.6000	dynamic	10	0	0	222	215	206.0526
104.6927	1.6000	dynamic	10	0	0	222	222	211.9737
109.2923	1.6000	dynamic	10	0	0	222	206	224.2105
113.8930	1.6000	dynamic	10	1	0	222	232	206.4474
118.4778	1.6000	dynamic	10	0	0	222	208	233.2895
123.0749	1.6000	dynamic	10	1	0	222	217	210.7895
127.6750	1.6000	dynamic	10	1	0	222	216	213.5526
132.2580	1.6000	dynamic	10	0	0	222	207	215.9211
136.8577	1.6000	dynamic	10	1	0	222	216	208.4211
141.4404	1.6000	dynamic	10	0	0	222	219	213.5526
146.0401	1.6000	dynamic	10	0	0	222	224	218.6842
150.6398	1.6000	dynamic	10	1	0	222	217	223.8158
155.2229	1.6000	dynamic	10	1	0	222	219	216.7105
159.8228	1.6000	dynamic	10	1	0	222	219	218.6842
164.4226	1.6000	dynamic	10	1	0	222	211	216.7105
169.0223	1.6000	dynamic	10	0	0	222	218	209.2105
173.6054	1.6000	dynamic	10	0	0	222	229	216.7105
178.2050	1.6000	dynamic	10	1	0	222	219	227.7632
182.7881	1.6000	dynamic	10	1	1	269	267	219.8684
187.3878	1.6000	dynamic	10	0	0	269	284	267.6316
191.9872	1.6000	dynamic	10	0	0	269	253	281.0526
196.5869	1.6000	dynamic	10	0	0	269	261	253.4211
201.1869	1.6000	dynamic	10	1	0	269	255	257.7632
205.7866	1.6000	dynamic	10	1	1	6	0	256.9737
210.3863	1.6000	dynamic	10	0	0	6	30	3.1579
214.9860	1.6000	dynamic	10	0	0	6	13	26.8421
219.6021	1.6000	dynamic	10	0	0	6	1	15.7895
224.2049	1.6000	dynamic	10	1	0	6	11	0.0000
228.8182	1.6000	dynamic	10	0	0	6	22	11.8421
233.4182	1.6000	dynamic	10	1	0	6	5	20.1316
238.0179	1.6000	dynamic	10	1	0	6	2	5.9211
242.6173	1.6000	dynamic	10	0	0	6	8	0.0000
247.2170	1.6000	dynamic	10	0	0	6	20	5.5263
251.8167	1.6000	dynamic	10	1	0	6	14	15.0000
256.4164	1.6000	dynamic	10	1	0	6	3	12.2368
261.0187	1.6000	dynamic	10	0	0	6	19	7.5000
265.6325	1.6000	dynamic	10	1	1	256	243	20.9211
270.2346	1.6000	dynamic	10	0	0	256	250	239.2105
274.8485	1.6000	dynamic	10	0	0	256	265	250.2632
279.4482	1.6000	dynamic	10	0	1	12	16	262.8947
284.0646	1.6000	dynamic	10	1	0	12	2	18.9474
288.6643	1.6000	dynamic	10	1	0	12	4	2.3684
293.2640	1.6000	dynamic	10	0	0	12	31	5.1316
297.8663	1.6000	dynamic	10	0	0	12	14	32.3684
302.4801	1.6000	dynamic	10	0	0	12	8	15.7895
307.0798	1.6000	dynamic	10	0	1	270	272	5.5263
311.6962	1.6000	dynamic	10	1	0	270	274	271.1842
316.3126	1.6000	dynamic	10	1	0	270	277	270.7895
320.9289	1.6000	dynamic	10	1	0	270	275	278.2895
325.5453	1.6000	dynamic	10	0	0	270	269	278.6842
330.1617	1.6000	dynamic	10	0	0	270	284	270.0000
334.7781	1.6000	dynamic	10	1	0	270	285	279.0789
339.4110	1.6000	dynamic	10	1	0	270	273	282.6316
344.0275	1.6000	dynamic	10	1	0	270	258	270.3947
348.6465	1.6000	dynamic	10	0	0	270	254	254.6053
353.2768	1.6000	dynamic	10	1	0	270	266	250.2632
357.8935	1.6000	dynamic	10	1	0	270	271	263.2895
362.5096	1.6000	dynamic	10	1	1	24	28	270.3947
367.1259	1.6000	dynamic	10	0	0	24	18	26.4474
371.7426	1.6000	dynamic	10	0	0	24	19	16.5789
376.5090	1.6000	dynamic	10	1	0	24	3	21.7105
381.1250	1.6000	dynamic	10	0	0	24	26	4.3421
385.7584	1.6000	dynamic	10	0	0	24	25	24.8684
390.3911	1.6000	dynamic	10	0	0	24	29	24.0789
395.0241	1.6000	dynamic	10	1	0	24	22	28.0263
399.6573	1.6000	dynamic	10	0	0	24	3	20.9211
404.2903	1.6000	dynamic	10	0	0	24	34	1.5789
408.9236	1.6000	dynamic	10	0	0	24	39	31.5789
413.5567	1.6000	dynamic	10	1	0	24	29	35.9211
418.1897	1.6000	dynamic	10	1	0	24	27	29.2105
422.8227	1.6000	dynamic	10	1	0	24	18	25.2632
427.4558	1.6000	dynamic	10	0	0	24	47	20.1316
432.0885	1.6000	dynamic	10	1	0	24	4	46.5789
436.7385	1.6000	dynamic	10	0	0	24	35	9.0789
441.3880	1.6000	dynamic	10	1	0	24	20	34.3421
446.0209	1.6000	dynamic	10	0	1	157	162	22.5000
450.6543	1.6000	dynamic	10	0	0	157	163	159.8684
455.2870	1.6000	dynamic	10	0	0	157	170	163.4211
459.9367	1.6000	dynamic	10	0	0	157	159	170.9211
464.5697	1.6000	dynamic	10	0	0	157	162	159.4737
469.2194	1.6000	dynamic	10	0	0	157	159	161.4474
473.8695	1.6000	dynamic	10	1	0	157	160	162.2368
478.5191	1.6000	dynamic	10	1	0	157	152	163.4211
483.1685	1.6000	dynamic	10	0	0	157	178	151.1842
487.8183	1.6000	dynamic	10	1	0	157	151	178.4211
492.4685	1.6000	dynamic	10	0	0	157	174	151.9737
497.1180	1.6000	dynamic	10	0	0	157	155	175.2632
501.7677	1.6000	dynamic	10	0	0	157	121	156.7105
506.4170	1.6000	dynamic	10	1	0	157	151	123.1579
511.0671	1.6000	dynamic	10	0	0	157	154	150.0000
515.7171	1.6000	dynamic	10	1	0	157	139	152.3684
520.3665	1.6000	dynamic	10	0	0	157	157	137.7632
525.0159	1.6000	dynamic	10	0	0	157	142	157.5000
529.6656	1.6000	dynamic	10	0	0	157	172	140.5263
534.3153	1.6000	dynamic	10	0	0	157	172	172.5000
538.9653	1.6000	dynamic	10	1	0	157	160	174.4737
543.6150	1.6000	dynamic	10	0	0	157	148	158.2895
548.2810	1.6000	dynamic	10	1	0	157	147	149.6053
552.9474	1.6000	dynamic	10	1	0	157	163	145.6579
