onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4258	1.6000	dynamic	10	0	0	277	284	157.8947
8.0227	1.6000	dynamic	10	0	0	277	292	264.0789
12.6057	1.6000	dynamic	10	1	0	277	279	280.6579
17.1888	1.6000	dynamic	10	1	0	277	279	281.8421
21.7718	1.6000	dynamic	10	0	0	277	289	279.0789
26.3552	1.6000	dynamic	10	1	0	277	282	283.4211
30.9382	1.6000	dynamic	10	1	0	277	280	279.8684
35.5210	1.6000	dynamic	10	1	0	277	280	279.4737
40.1040	1.6000	dynamic	10	0	0	277	277	277.8947
44.6869	1.6000	dynamic	10	0	0	277	282	279.0789
49.2867	1.6000	dynamic	10	0	0	277	280	278.6842
53.8697	1.6000	dynamic	10	1	0	277	267	284.6053
58.4696	1.6000	dynamic	10	0	1	123	128	272.7632
63.0528	1.6000	dynamic	10	0	0	123	129	136.1842
67.6354	1.6000	dynamic	10	1	0	123	118	130.6579
72.2186	1.6000	dynamic	10	0	0	123	112	126.3158
76.8349	1.6000	dynamic	10	0	0	123	105	117.2368
81.4180	1.6000	dynamic	10	0	1	138	123	106.9737
86.0012	1.6000	dynamic	10	0	0	138	129	121.1842
90.5844	1.6000	dynamic	10	1	0	138	141	125.9211
95.1841	1.6000	dynamic	10	0	0	138	138	133.4211
99.7668	1.6000	dynamic	10	1	0	138	133	135.3947
104.3501	1.6000	dynamic	10	0	0	138	138	136.1842
108.9329	1.6000	dynamic	10	0	0	138	134	138.5526
113.5159	1.6000	dynamic	10	0	0	138	146	138.1579
118.1158	1.6000	dynamic	10	1	0	138	136	140.1316
122.7156	1.6000	dynamic	10	0	0	138	134	140.5263
127.3002	1.6000	dynamic	10	1	0	138	133	139.3421
131.9339	1.6000	dynamic	10	1	0	138	139	137.3684
136.5314	1.6000	dynamic	10	1	0	138	147	136.5789
141.1143	1.6000	dynamic	10	0	0	138	142	144.0789
145.7138	1.6000	dynamic	10	0	1	222	234	144.0789
150.3139	1.6000	dynamic	10	0	0	222	220	235.6579
154.8969	1.6000	dynamic	10	0	0	222	222	228.1579
159.4966	1.6000	dynamic	10	1	0	222	218	226.1842
164.0963	1.6000	dynamic	10	0	0	222	219	221.8421
168.6790	1.6000	dynamic	10	1	0	222	225	224.6053
173.2787	1.6000	dynamic	10	1	0	222	238	223.0263
177.8785	1.6000	dynamic	10	1	0	222	220	240.3947
182.4614	1.6000	dynamic	10	0	0	222	223	226.1842
187.0612	1.6000	dynamic	10	1	1	24	13	225.7895
191.6609	1.6000	dynamic	10	1	0	24	15	25.6579
196.2773	1.6000	dynamic	10	0	0	24	27	13.8158
200.8770	1.6000	dynamic	10	0	0	24	26	19.3421
205.4765	1.6000	dynamic	10	1	0	24	33	24.4737
210.0767	1.6000	dynamic	10	1	0	24	21	25.6579
214.6764	1.6000	dynamic	10	1	0	24	33	24.0789
219.2761	1.6000	dynamic	10	0	0	24	11	25.6579
223.8755	1.6000	dynamic	10	0	0	24	0	15.7895
228.4752	1.6000	dynamic	10	0	0	24	20	11.8421
233.0918	1.6000	dynamic	10	0	0	24	15	13.4211
237.6915	1.6000	dynamic	10	1	0	24	22	15.7895
242.2936	1.6000	dynamic	10	1	0	24	13	18.1579
246.9074	1.6000	dynamic	10	1	0	24	28	106.1842
251.5095	1.6000	dynamic	10	0	0	24	29	94.3421
256.1093	1.6000	dynamic	10	1	0	24	20	38.6842
260.7231	1.6000	dynamic	10	1	0	24	17	28.4211
265.3228	1.6000	dynamic	10	0	1	84	74	22.8947
269.9225	1.6000	dynamic	10	0	0	84	93	66.7105
274.5223	1.6000	dynamic	10	1	0	84	88	92.3684
279.1386	1.6000	dynamic	10	1	0	84	69	89.2105
283.7388	1.6000	dynamic	10	1	0	84	85	80.1316
288.3384	1.6000	dynamic	10	1	0	84	78	80.9211
292.9569	1.6000	dynamic	10	0	0	84	84	77.7632
297.5707	1.6000	dynamic	10	1	0	84	106	80.9211
302.1705	1.6000	dynamic	10	1	0	84	85	99.4737
