onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.2532	1.6000	dynamic	10	1	0	263	240	132.6316
7.9019	1.6000	dynamic	10	1	0	263	254	217.8947
12.4972	1.6000	dynamic	10	1	0	263	251	227.7632
17.1121	1.6000	dynamic	10	0	0	263	258	236.8421
21.7088	1.6000	dynamic	10	1	0	263	274	247.5000
26.3060	1.6000	dynamic	10	1	0	263	269	257.3684
30.9034	1.6000	dynamic	10	0	0	263	279	261.7105
35.5176	1.6000	dynamic	10	0	0	263	260	267.6316
40.1159	1.6000	dynamic	10	0	0	263	255	265.6579
44.7132	1.6000	dynamic	10	1	0	263	254	261.7105
49.3268	1.6000	dynamic	10	0	0	263	270	259.3421
53.9422	1.6000	dynamic	10	0	1	178	161	263.6842
58.5381	1.6000	dynamic	10	1	0	178	206	175.6579
63.1523	1.6000	dynamic	10	0	0	178	169	184.7368
67.7669	1.6000	dynamic	10	0	0	178	178	178.0263
72.3807	1.6000	dynamic	10	0	0	178	192	178.4211
76.9952	1.6000	dynamic	10	1	0	178	177	182.7632
81.6094	1.6000	dynamic	10	1	0	178	193	183.1579
86.2224	1.6000	dynamic	10	1	0	178	165	184.7368
90.8376	1.6000	dynamic	10	1	0	178	185	171.3158
95.4508	1.6000	dynamic	10	1	0	178	189	176.0526
100.0647	1.6000	dynamic	10	1	0	178	169	184.7368
104.6791	1.6000	dynamic	10	1	0	178	186	172.8947
109.2933	1.6000	dynamic	10	1	0	178	170	176.0526
113.9081	1.6000	dynamic	10	1	0	178	179	172.1053
118.5220	1.6000	dynamic	10	1	0	178	171	177.2368
123.1355	1.6000	dynamic	10	0	0	178	188	173.6842
127.7499	1.6000	dynamic	10	0	0	178	181	176.4474
132.3647	1.6000	dynamic	10	0	0	178	188	182.7632
136.9784	1.6000	dynamic	10	1	0	178	176	187.5000
141.5916	1.6000	dynamic	10	0	0	178	163	182.7632
146.2068	1.6000	dynamic	10	1	0	178	167	176.8421
150.8196	1.6000	dynamic	10	0	0	178	190	174.8684
155.4339	1.6000	dynamic	10	0	0	178	163	175.6579
160.0481	1.6000	dynamic	10	1	0	178	181	168.9474
164.6629	1.6000	dynamic	10	0	0	178	183	179.6053
169.2773	1.6000	dynamic	10	1	0	178	174	185.9211
173.8914	1.6000	dynamic	10	0	0	178	176	182.3684
178.5045	1.6000	dynamic	10	1	1	192	188	181.5789
183.1187	1.6000	dynamic	10	1	0	192	198	184.3421
187.7324	1.6000	dynamic	10	1	0	192	186	190.6579
192.3475	1.6000	dynamic	10	0	1	197	201	191.4474
196.9620	1.6000	dynamic	10	0	0	197	188	195.3947
201.5750	1.6000	dynamic	10	0	0	197	193	191.0526
206.1891	1.6000	dynamic	10	0	0	197	182	195.3947
210.8375	1.6000	dynamic	10	1	0	197	173	188.2895
215.4672	1.6000	dynamic	10	0	0	197	206	180.3947
220.0990	1.6000	dynamic	10	1	0	197	196	190.6579
224.7122	1.6000	dynamic	10	1	0	197	182	200.5263
229.3271	1.6000	dynamic	10	0	0	197	198	193.0263
233.9412	1.6000	dynamic	10	1	0	197	191	199.3421
238.5543	1.6000	dynamic	10	0	0	197	198	192.6316
243.1686	1.6000	dynamic	10	0	0	197	196	198.1579
