onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.2527	1.6000	dynamic	25	1	0	70	31	132.6316
7.9008	1.6000	dynamic	25	1	0	70	50	63.5526
12.4981	1.6000	dynamic	25	0	0	70	96	73.4211
17.1124	1.6000	dynamic	25	0	0	70	50	91.9737
21.7090	1.6000	dynamic	25	1	0	70	27	69.0789
26.3060	1.6000	dynamic	25	1	0	70	69	45.7895
30.9209	1.6000	dynamic	25	1	0	70	99	57.6316
35.5351	1.6000	dynamic	25	1	0	70	48	84.4737
40.1329	1.6000	dynamic	25	0	0	70	140	69.8684
44.7292	1.6000	dynamic	25	1	0	70	71	105.0000
49.3271	1.6000	dynamic	25	0	1	89	67	85.2632
53.9412	1.6000	dynamic	25	0	0	89	60	73.8158
58.5377	1.6000	dynamic	25	1	0	89	111	69.4737
63.1351	1.6000	dynamic	25	1	0	89	86	90.7895
67.7495	1.6000	dynamic	25	1	0	89	85	88.8158
72.3632	1.6000	dynamic	25	0	0	89	93	82.8947
76.9785	1.6000	dynamic	25	0	0	89	114	98.6842
81.5924	1.6000	dynamic	25	0	0	89	121	111.7105
86.2057	1.6000	dynamic	25	1	0	89	112	126.3158
90.8196	1.6000	dynamic	25	1	0	89	99	103.4211
95.4338	1.6000	dynamic	25	1	0	89	71	89.6053
100.0487	1.6000	dynamic	25	1	1	91	76	69.8684
104.6622	1.6000	dynamic	25	0	0	91	115	79.7368
109.2769	1.6000	dynamic	25	1	0	91	71	116.8421
113.8912	1.6000	dynamic	25	1	0	91	66	96.3158
118.5043	1.6000	dynamic	25	0	0	91	93	78.9474
123.1353	1.6000	dynamic	25	0	0	91	99	87.2368
127.7490	1.6000	dynamic	25	0	0	91	42	93.5526
132.3631	1.6000	dynamic	25	1	0	91	38	67.1053
136.9774	1.6000	dynamic	25	1	0	91	109	55.2632
141.5925	1.6000	dynamic	25	1	0	91	139	89.2105
146.2068	1.6000	dynamic	25	1	0	91	90	111.3158
150.8195	1.6000	dynamic	25	1	0	91	53	98.6842
155.4349	1.6000	dynamic	25	0	0	91	81	75.0000
160.0477	1.6000	dynamic	25	1	1	199	190	91.9737
164.6623	1.6000	dynamic	25	1	0	199	236	171.7105
169.2767	1.6000	dynamic	25	1	0	199	199	241.5789
173.8914	1.6000	dynamic	25	0	0	199	158	206.4474
178.5044	1.6000	dynamic	25	0	0	199	220	180.0000
183.1188	1.6000	dynamic	25	0	0	199	191	193.8158
187.7333	1.6000	dynamic	25	1	0	199	190	188.6842
192.3478	1.6000	dynamic	25	1	0	199	264	193.4211
196.9605	1.6000	dynamic	25	1	1	245	277	248.6842
