onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4229	1.6000	dynamic	10	1	0	56	47	220.6579
8.0060	1.6000	dynamic	10	0	0	56	76	45.0000
12.5893	1.6000	dynamic	10	1	0	56	58	74.2105
17.1723	1.6000	dynamic	10	1	0	56	52	57.6316
21.7386	1.6000	dynamic	10	1	0	56	70	52.8947
26.3218	1.6000	dynamic	10	0	0	56	48	69.8684
30.9048	1.6000	dynamic	10	1	0	56	59	47.3684
35.4878	1.6000	dynamic	10	0	1	145	145	57.6316
40.0706	1.6000	dynamic	10	1	0	145	156	144.4737
44.6536	1.6000	dynamic	10	0	0	145	149	156.7105
49.2369	1.6000	dynamic	10	1	0	145	144	151.5789
53.8200	1.6000	dynamic	10	0	0	145	176	148.4211
58.4028	1.6000	dynamic	10	0	0	145	148	176.4474
62.9858	1.6000	dynamic	10	0	0	145	149	150.7895
67.5688	1.6000	dynamic	10	1	0	145	142	151.9737
72.1522	1.6000	dynamic	10	1	0	145	137	141.7105
76.7350	1.6000	dynamic	10	0	0	145	147	136.9737
81.3182	1.6000	dynamic	10	0	0	145	134	145.6579
85.9010	1.6000	dynamic	10	1	0	145	144	136.1842
90.5008	1.6000	dynamic	10	0	0	145	139	138.1579
95.0840	1.6000	dynamic	10	1	0	145	141	136.1842
99.6671	1.6000	dynamic	10	1	0	145	131	142.1053
104.2499	1.6000	dynamic	10	1	0	145	129	133.4211
108.8329	1.6000	dynamic	10	1	0	145	152	130.6579
113.4329	1.6000	dynamic	10	1	0	145	140	149.6053
118.0324	1.6000	dynamic	10	1	0	145	146	140.9211
122.6153	1.6000	dynamic	10	0	0	145	166	144.8684
127.2152	1.6000	dynamic	10	0	0	145	126	166.1842
131.8146	1.6000	dynamic	10	0	0	145	143	125.9211
136.3981	1.6000	dynamic	10	0	0	145	130	139.7368
140.9977	1.6000	dynamic	10	0	1	247	251	130.2632
145.5971	1.6000	dynamic	10	0	0	247	241	248.6842
150.1805	1.6000	dynamic	10	0	0	247	251	241.1842
154.7802	1.6000	dynamic	10	0	1	119	112	249.8684
159.3796	1.6000	dynamic	10	1	0	119	126	115.2632
163.9630	1.6000	dynamic	10	1	0	119	116	123.1579
168.5623	1.6000	dynamic	10	0	0	119	126	116.8421
173.1623	1.6000	dynamic	10	0	0	119	121	127.1053
177.7453	1.6000	dynamic	10	0	0	119	128	121.5789
182.3451	1.6000	dynamic	10	1	0	119	118	126.7105
186.9304	1.6000	dynamic	10	0	0	119	123	118.8158
191.5275	1.6000	dynamic	10	0	0	119	139	121.9737
196.1276	1.6000	dynamic	10	0	0	119	103	137.3684
200.7269	1.6000	dynamic	10	0	0	119	118	104.2105
205.3270	1.6000	dynamic	10	0	0	119	124	117.2368
209.9267	1.6000	dynamic	10	0	0	119	114	122.3684
214.5260	1.6000	dynamic	10	1	0	119	122	110.9211
219.1261	1.6000	dynamic	10	0	1	299	287	120.0000
223.7254	1.6000	dynamic	10	0	0	299	296	283.8158
228.3252	1.6000	dynamic	10	1	0	299	292	290.5263
232.9252	1.6000	dynamic	10	0	0	299	299	292.8947
237.5247	1.6000	dynamic	10	0	0	299	300	296.0526
242.1246	1.6000	dynamic	10	0	1	115	96	297.2368
246.7243	1.6000	dynamic	10	0	0	115	123	97.1053
251.3240	1.6000	dynamic	10	1	0	115	127	121.1842
255.9403	1.6000	dynamic	10	0	0	115	116	125.5263
260.5401	1.6000	dynamic	10	1	0	115	116	116.8421
265.1398	1.6000	dynamic	10	1	0	115	121	114.4737
269.7390	1.6000	dynamic	10	0	0	115	127	119.6053
274.3558	1.6000	dynamic	10	1	0	115	105	125.5263
278.9556	1.6000	dynamic	10	1	0	115	105	106.5789
283.5549	1.6000	dynamic	10	1	0	115	121	105.3947
288.1550	1.6000	dynamic	10	0	0	115	104	119.2105
292.7544	1.6000	dynamic	10	1	0	115	121	106.9737
297.3543	1.6000	dynamic	10	1	0	115	112	121.9737
301.9541	1.6000	dynamic	10	0	0	115	120	112.1053
306.5534	1.6000	dynamic	10	0	0	115	117	120.3947
311.1705	1.6000	dynamic	10	1	0	115	114	118.0263
315.7869	1.6000	dynamic	10	1	0	115	105	114.8684
320.4026	1.6000	dynamic	10	0	0	115	115	106.9737
325.0193	1.6000	dynamic	10	0	0	115	122	114.8684
329.6354	1.6000	dynamic	10	0	0	115	134	123.5526
334.2521	1.6000	dynamic	10	0	0	115	116	136.1842
338.8681	1.6000	dynamic	10	1	0	115	99	115.2632
343.4848	1.6000	dynamic	10	0	0	115	94	99.4737
348.1011	1.6000	dynamic	10	0	0	115	107	95.1316
352.7176	1.6000	dynamic	10	1	0	115	122	106.1842
357.3338	1.6000	dynamic	10	0	0	115	98	122.3684
361.9503	1.6000	dynamic	10	0	0	115	115	98.2895
366.5663	1.6000	dynamic	10	1	0	115	128	114.4737
371.1826	1.6000	dynamic	10	0	0	115	118	129.0789
375.8157	1.6000	dynamic	10	1	0	115	92	118.4211
380.4324	1.6000	dynamic	10	0	0	115	110	93.5526
385.0485	1.6000	dynamic	10	1	0	115	107	109.3421
389.6818	1.6000	dynamic	10	1	0	115	104	108.9474
394.3149	1.6000	dynamic	10	1	0	115	116	108.1579
398.9478	1.6000	dynamic	10	1	0	115	115	112.5000
403.5809	1.6000	dynamic	10	0	0	115	108	116.4474
408.2139	1.6000	dynamic	10	0	0	115	114	111.7105
412.8467	1.6000	dynamic	10	1	1	170	164	113.6842
417.4801	1.6000	dynamic	10	0	0	170	177	162.6316
422.1128	1.6000	dynamic	10	0	0	170	186	177.6316
426.7465	1.6000	dynamic	10	0	0	170	161	185.1316
431.3791	1.6000	dynamic	10	0	0	170	162	163.0263
436.0119	1.6000	dynamic	10	1	0	170	159	160.6579
