onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4152	1.6000	dynamic	25	1	0	20	11	142.1053
7.9983	1.6000	dynamic	25	0	0	20	30	29.6053
12.5650	1.6000	dynamic	25	1	0	20	48	35.9211
17.1310	1.6000	dynamic	25	0	0	20	32	48.9474
21.6977	1.6000	dynamic	25	1	0	20	12	39.0789
26.2808	1.6000	dynamic	25	0	0	20	13	33.5526
30.8635	1.6000	dynamic	25	1	0	20	23	44.2105
35.4302	1.6000	dynamic	25	0	0	20	60	38.2895
40.0133	1.6000	dynamic	25	1	0	20	38	50.9211
44.5792	1.6000	dynamic	25	1	0	20	16	57.6316
49.1649	1.6000	dynamic	25	0	0	20	31	42.2368
53.7480	1.6000	dynamic	25	1	0	20	25	44.6053
58.3451	1.6000	dynamic	25	1	0	20	13	26.4474
62.9284	1.6000	dynamic	25	0	0	20	5	35.9211
67.5111	1.6000	dynamic	25	1	0	20	48	37.8947
72.0945	1.6000	dynamic	25	1	0	20	10	42.6316
76.6609	1.6000	dynamic	25	1	0	20	5	36.7105
81.2439	1.6000	dynamic	25	0	0	20	18	31.9737
85.8266	1.6000	dynamic	25	0	0	20	12	28.0263
90.4123	1.6000	dynamic	25	0	0	20	48	33.1579
95.0094	1.6000	dynamic	25	0	0	20	22	38.6842
99.5924	1.6000	dynamic	25	0	0	20	16	37.8947
104.1758	1.6000	dynamic	25	0	0	20	27	31.5789
108.7585	1.6000	dynamic	25	1	0	20	34	38.2895
113.3415	1.6000	dynamic	25	1	0	20	16	37.5000
117.9249	1.6000	dynamic	25	1	0	20	56	37.8947
122.5073	1.6000	dynamic	25	1	1	8	16	55.6579
127.0907	1.6000	dynamic	25	1	0	8	8	33.5526
131.6737	1.6000	dynamic	25	0	0	8	6	39.0789
136.2567	1.6000	dynamic	25	0	0	8	37	26.4474
140.8398	1.6000	dynamic	25	1	0	8	23	30.7895
145.4254	1.6000	dynamic	25	0	0	8	2	31.5789
150.0229	1.6000	dynamic	25	1	0	8	25	24.4737
154.6056	1.6000	dynamic	25	1	0	8	27	24.8684
159.1886	1.6000	dynamic	25	0	1	74	37	25.2632
163.7717	1.6000	dynamic	25	1	0	74	86	31.1842
168.3575	1.6000	dynamic	25	0	0	74	85	70.2632
172.9711	1.6000	dynamic	25	0	0	74	52	77.3684
177.5540	1.6000	dynamic	25	0	0	74	66	67.8947
182.1371	1.6000	dynamic	25	1	1	32	21	75.7895
186.7230	1.6000	dynamic	25	0	0	32	35	37.1053
191.3202	1.6000	dynamic	25	0	0	32	41	38.2895
195.9032	1.6000	dynamic	25	0	0	32	46	50.9211
200.5030	1.6000	dynamic	25	0	1	131	118	53.6842
205.1030	1.6000	dynamic	25	1	0	131	121	93.1579
209.6880	1.6000	dynamic	25	0	0	131	138	125.9211
214.3017	1.6000	dynamic	25	1	1	55	20	128.2895
218.9018	1.6000	dynamic	25	0	0	55	44	33.9474
223.5014	1.6000	dynamic	25	1	0	55	79	30.3947
228.1012	1.6000	dynamic	25	1	0	55	78	65.5263
232.7009	1.6000	dynamic	25	1	0	55	82	86.0526
237.2836	1.6000	dynamic	25	0	1	19	32	84.8684
241.8865	1.6000	dynamic	25	1	0	19	62	60.7895
246.4997	1.6000	dynamic	25	0	0	19	15	65.9211
251.0994	1.6000	dynamic	25	0	0	19	17	49.3421
255.6991	1.6000	dynamic	25	0	0	19	21	41.8421
260.2988	1.6000	dynamic	25	1	0	19	22	36.7105
264.8985	1.6000	dynamic	25	1	0	19	32	40.2632
269.4982	1.6000	dynamic	25	0	0	19	28	36.3158
274.0979	1.6000	dynamic	25	0	0	19	48	35.9211
278.7005	1.6000	dynamic	25	0	0	19	19	60.0000
283.3140	1.6000	dynamic	25	1	0	19	29	49.3421
287.9163	1.6000	dynamic	25	0	0	19	32	37.5000
292.5301	1.6000	dynamic	25	0	0	19	29	58.0263
297.1296	1.6000	dynamic	25	1	0	19	34	45.3947
301.7295	1.6000	dynamic	25	0	0	19	51	46.5789
306.3295	1.6000	dynamic	25	1	1	170	166	56.8421
310.9293	1.6000	dynamic	25	0	0	170	212	166.9737
315.5289	1.6000	dynamic	25	1	0	170	181	186.3158
320.1283	1.6000	dynamic	25	0	0	170	183	184.3421
324.7280	1.6000	dynamic	25	0	0	170	109	183.5526
329.3277	1.6000	dynamic	25	1	0	170	178	148.8158
333.9274	1.6000	dynamic	25	1	0	170	194	182.3684
338.5274	1.6000	dynamic	25	0	1	70	52	199.7368
343.1435	1.6000	dynamic	25	0	0	70	58	66.7105
347.7602	1.6000	dynamic	25	0	0	70	57	71.4474
352.3762	1.6000	dynamic	25	0	0	70	56	69.0789
356.9925	1.6000	dynamic	25	1	0	70	73	69.4737
361.6090	1.6000	dynamic	25	1	1	118	75	75.7895
366.2253	1.6000	dynamic	25	1	0	118	94	82.1053
370.8417	1.6000	dynamic	25	0	0	118	154	96.3158
375.4747	1.6000	dynamic	25	0	0	118	80	154.7368
380.0911	1.6000	dynamic	25	0	0	118	113	120.7895
384.7107	1.6000	dynamic	25	1	0	118	137	124.3421
389.3405	1.6000	dynamic	25	0	0	118	146	136.9737
393.9569	1.6000	dynamic	25	1	0	118	145	150.0000
398.6399	1.6000	dynamic	25	0	0	118	108	151.1842
403.2562	1.6000	dynamic	25	0	0	118	101	138.1579
407.8755	1.6000	dynamic	25	1	0	118	145	116.4474
412.5057	1.6000	dynamic	25	1	0	118	116	151.1842
417.1221	1.6000	dynamic	25	1	1	132	164	128.2895
421.7551	1.6000	dynamic	25	1	0	132	100	159.8684
426.3715	1.6000	dynamic	25	0	0	132	135	114.4737
431.0049	1.6000	dynamic	25	0	0	132	114	138.1579
435.6375	1.6000	dynamic	25	0	0	132	108	134.2105
440.2708	1.6000	dynamic	25	0	0	132	152	138.9474
444.9039	1.6000	dynamic	25	1	0	132	120	150.7895
449.5366	1.6000	dynamic	25	1	0	132	132	149.6053
454.1697	1.6000	dynamic	25	0	0	132	142	152.7632
458.8531	1.6000	dynamic	25	0	0	132	129	157.1053
463.4855	1.6000	dynamic	25	0	1	56	33	157.5000
468.1191	1.6000	dynamic	25	1	0	56	38	44.6053
472.7522	1.6000	dynamic	25	0	0	56	97	43.4211
477.3849	1.6000	dynamic	25	1	0	56	67	81.7105
482.0179	1.6000	dynamic	25	0	1	96	97	95.5263
486.6509	1.6000	dynamic	25	1	0	96	90	116.4474
491.2844	1.6000	dynamic	25	0	0	96	101	100.6579
495.9171	1.6000	dynamic	25	0	0	96	96	106.1842
500.5671	1.6000	dynamic	25	1	0	96	85	106.1842
505.2001	1.6000	dynamic	25	0	0	96	104	100.6579
509.8495	1.6000	dynamic	25	1	0	96	104	110.1316
514.4992	1.6000	dynamic	25	1	0	96	110	113.6842
519.1489	1.6000	dynamic	25	1	1	285	273	112.1053
523.7986	1.6000	dynamic	25	1	0	285	251	254.6053
528.4509	1.6000	dynamic	25	1	0	285	241	257.3684
533.1173	1.6000	dynamic	25	0	0	285	243	256.5789
537.7810	1.6000	dynamic	25	0	0	285	282	241.1842
542.4310	1.6000	dynamic	25	1	0	285	250	268.0263
547.0804	1.6000	dynamic	25	1	0	285	288	261.7105
551.7301	1.6000	dynamic	25	0	0	285	259	280.2632
