onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.2449	1.6000	dynamic	25	1	0	49	28	133.8158
7.8919	1.6000	dynamic	25	1	0	49	44	30.3947
12.4895	1.6000	dynamic	25	1	0	49	58	37.8947
17.0870	1.6000	dynamic	25	1	0	49	47	52.5000
21.6832	1.6000	dynamic	25	1	0	49	46	46.9737
26.2816	1.6000	dynamic	25	1	1	281	276	45.0000
30.8780	1.6000	dynamic	25	0	0	281	287	275.5263
35.4920	1.6000	dynamic	25	0	0	281	298	283.0263
40.0903	1.6000	dynamic	25	1	0	281	258	289.3421
44.7044	1.6000	dynamic	25	1	1	85	83	283.8158
49.3016	1.6000	dynamic	25	0	0	85	82	93.5526
53.8990	1.6000	dynamic	25	0	0	85	102	84.8684
58.5132	1.6000	dynamic	25	0	0	85	93	89.2105
63.1277	1.6000	dynamic	25	0	0	85	54	93.1579
67.7407	1.6000	dynamic	25	1	0	85	112	89.2105
72.3388	1.6000	dynamic	25	0	0	85	106	95.1316
76.9367	1.6000	dynamic	25	1	0	85	145	95.9211
81.5503	1.6000	dynamic	25	0	0	85	136	141.7105
86.1647	1.6000	dynamic	25	1	0	85	68	137.7632
90.7783	1.6000	dynamic	25	1	0	85	92	99.4737
95.3929	1.6000	dynamic	25	0	0	85	120	96.3158
99.9898	1.6000	dynamic	25	1	0	85	67	110.5263
104.6046	1.6000	dynamic	25	0	0	85	78	95.1316
109.2180	1.6000	dynamic	25	0	1	54	14	85.6579
113.8330	1.6000	dynamic	25	0	0	54	76	22.5000
118.4296	1.6000	dynamic	25	0	0	54	38	78.5526
123.0427	1.6000	dynamic	25	1	1	120	140	59.6053
127.6572	1.6000	dynamic	25	0	0	120	119	136.5789
132.2715	1.6000	dynamic	25	1	0	120	92	126.7105
136.8859	1.6000	dynamic	25	1	0	120	117	110.5263
141.4998	1.6000	dynamic	25	0	0	120	130	115.2632
146.1141	1.6000	dynamic	25	1	0	120	94	122.3684
150.7281	1.6000	dynamic	25	0	0	120	114	117.6316
155.3422	1.6000	dynamic	25	1	1	181	201	115.2632
159.9565	1.6000	dynamic	25	0	0	181	181	193.4211
164.5695	1.6000	dynamic	25	1	0	181	155	184.7368
169.1846	1.6000	dynamic	25	1	0	181	174	179.2105
173.7987	1.6000	dynamic	25	1	1	77	64	176.4474
178.4127	1.6000	dynamic	25	0	0	77	103	70.2632
183.0258	1.6000	dynamic	25	1	0	77	61	80.1316
187.6410	1.6000	dynamic	25	0	0	77	45	70.6579
192.2550	1.6000	dynamic	25	1	0	77	132	62.3684
196.8690	1.6000	dynamic	25	1	0	77	40	116.4474
201.4834	1.6000	dynamic	25	1	0	77	85	85.2632
206.0973	1.6000	dynamic	25	0	0	77	51	83.6842
210.7115	1.6000	dynamic	25	1	0	77	97	78.5526
215.3254	1.6000	dynamic	25	1	0	77	48	86.0526
219.9396	1.6000	dynamic	25	1	0	77	84	80.5263
224.5536	1.6000	dynamic	25	1	0	77	124	84.4737
229.1677	1.6000	dynamic	25	0	1	207	164	88.8158
233.7990	1.6000	dynamic	25	0	0	207	194	145.2632
238.4120	1.6000	dynamic	25	1	0	207	185	174.0789
243.0435	1.6000	dynamic	25	1	0	207	183	184.3421
247.6567	1.6000	dynamic	25	1	0	207	237	181.5789
252.2883	1.6000	dynamic	25	1	0	207	243	186.3158
256.9026	1.6000	dynamic	25	0	0	207	169	239.6053
261.5332	1.6000	dynamic	25	1	1	130	122	175.6579
266.1475	1.6000	dynamic	25	0	0	130	153	167.7632
270.7614	1.6000	dynamic	25	1	0	130	123	161.4474
275.3755	1.6000	dynamic	25	0	0	130	152	156.7105
280.0067	1.6000	dynamic	25	1	0	130	87	152.3684
284.6373	1.6000	dynamic	25	1	0	130	126	138.1579
289.2683	1.6000	dynamic	25	0	0	130	111	130.6579
293.8810	1.6000	dynamic	25	0	0	130	106	125.5263
298.5132	1.6000	dynamic	25	1	1	147	167	118.4211
303.1435	1.6000	dynamic	25	1	0	147	194	138.1579
307.7746	1.6000	dynamic	25	1	0	147	136	185.1316
312.4043	1.6000	dynamic	25	1	0	147	140	164.2105
317.0365	1.6000	dynamic	25	0	0	147	97	153.1579
321.6671	1.6000	dynamic	25	1	0	147	123	148.4211
326.2977	1.6000	dynamic	25	0	0	147	121	147.2368
330.9289	1.6000	dynamic	25	0	0	147	130	146.8421
335.5592	1.6000	dynamic	25	0	1	117	116	142.8947
340.1734	1.6000	dynamic	25	0	0	117	132	143.6842
344.8717	1.6000	dynamic	25	0	0	117	165	138.9474
349.5011	1.6000	dynamic	25	1	0	117	129	146.4474
354.1332	1.6000	dynamic	25	0	0	117	104	146.4474
358.7636	1.6000	dynamic	25	1	0	117	82	145.2632
363.3948	1.6000	dynamic	25	0	0	117	77	97.8947
368.0245	1.6000	dynamic	25	0	1	168	200	79.7368
372.6558	1.6000	dynamic	25	1	0	168	160	200.1316
377.2869	1.6000	dynamic	25	1	0	168	144	161.4474
381.9178	1.6000	dynamic	25	1	0	168	179	159.0789
386.5474	1.6000	dynamic	25	0	0	168	144	159.8684
391.1794	1.6000	dynamic	25	1	1	113	120	157.1053
395.8103	1.6000	dynamic	25	1	0	113	111	151.1842
400.4411	1.6000	dynamic	25	1	0	113	100	145.2632
405.1720	1.6000	dynamic	25	1	0	113	82	118.0263
409.8031	1.6000	dynamic	25	1	0	113	66	95.5263
414.4337	1.6000	dynamic	25	0	1	245	257	76.5789
419.0646	1.6000	dynamic	25	1	0	245	216	243.5526
423.6943	1.6000	dynamic	25	1	0	245	276	229.3421
428.3253	1.6000	dynamic	25	1	0	245	253	257.3684
432.9569	1.6000	dynamic	25	0	0	245	271	256.1842
437.5880	1.6000	dynamic	25	1	0	245	275	269.6053
442.2185	1.6000	dynamic	25	0	0	245	229	273.1579
446.8496	1.6000	dynamic	25	1	1	213	213	271.1842
451.4802	1.6000	dynamic	25	0	0	213	288	255.3947
456.1115	1.6000	dynamic	25	1	0	213	215	272.3684
460.7416	1.6000	dynamic	25	1	1	17	7	260.9211
465.4394	1.6000	dynamic	25	0	0	17	7	40.2632
470.0694	1.6000	dynamic	25	0	0	17	25	20.9211
474.7012	1.6000	dynamic	25	1	0	17	61	23.6842
479.3317	1.6000	dynamic	25	0	0	17	0	36.3158
483.9629	1.6000	dynamic	25	1	1	81	67	30.0000
488.5935	1.6000	dynamic	25	1	0	81	68	35.1316
493.2244	1.6000	dynamic	25	1	0	81	120	46.9737
497.8555	1.6000	dynamic	25	0	0	81	54	103.0263
502.4851	1.6000	dynamic	25	0	0	81	83	98.6842
507.1168	1.6000	dynamic	25	1	0	81	68	92.7632
511.7645	1.6000	dynamic	25	1	0	81	68	87.2368
516.4118	1.6000	dynamic	25	0	0	81	68	77.7632
521.0595	1.6000	dynamic	25	0	0	81	65	75.0000
525.7072	1.6000	dynamic	25	1	0	81	40	70.2632
530.3545	1.6000	dynamic	25	1	0	81	72	58.4211
534.9852	1.6000	dynamic	25	1	0	81	78	67.8947
539.6322	1.6000	dynamic	25	1	0	81	71	69.8684
544.2803	1.6000	dynamic	25	0	0	81	86	69.0789
548.9278	1.6000	dynamic	25	1	0	81	121	71.4474
553.5752	1.6000	dynamic	25	0	1	106	146	120.3947
