onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.2601	1.6000	dynamic	10	0	0	23	28	163.4211
7.8904	1.6000	dynamic	10	1	0	23	31	31.9737
12.4866	1.6000	dynamic	10	1	0	23	27	30.7895
17.1007	1.6000	dynamic	10	1	0	23	44	26.4474
21.6993	1.6000	dynamic	10	1	0	23	37	29.2105
26.3121	1.6000	dynamic	10	0	0	23	23	29.6053
30.9107	1.6000	dynamic	10	1	0	23	14	24.8684
35.5238	1.6000	dynamic	10	1	0	23	14	15.0000
40.1222	1.6000	dynamic	10	0	0	23	16	15.0000
44.7195	1.6000	dynamic	10	0	0	23	33	16.9737
49.3327	1.6000	dynamic	10	1	0	23	15	18.1579
53.9308	1.6000	dynamic	10	0	0	23	20	16.9737
58.5450	1.6000	dynamic	10	0	0	23	36	16.9737
63.1580	1.6000	dynamic	10	1	0	23	20	17.3684
67.7722	1.6000	dynamic	10	0	0	23	20	18.9474
72.3707	1.6000	dynamic	10	1	0	23	20	22.8947
76.9839	1.6000	dynamic	10	0	0	23	24	19.3421
81.5979	1.6000	dynamic	10	1	0	23	22	21.7105
86.2118	1.6000	dynamic	10	0	0	23	22	22.8947
90.8270	1.6000	dynamic	10	1	1	117	110	24.0789
95.4398	1.6000	dynamic	10	0	0	117	125	109.3421
100.0539	1.6000	dynamic	10	0	0	117	117	114.8684
104.6685	1.6000	dynamic	10	0	0	117	126	116.4474
109.2835	1.6000	dynamic	10	1	1	268	277	118.4211
113.8966	1.6000	dynamic	10	0	0	268	260	277.5000
118.5115	1.6000	dynamic	10	1	0	268	254	270.3947
123.1258	1.6000	dynamic	10	1	0	268	270	261.7105
127.7397	1.6000	dynamic	10	0	0	268	263	266.8421
132.3535	1.6000	dynamic	10	1	0	268	272	264.4737
136.9672	1.6000	dynamic	10	1	0	268	259	265.6579
141.5809	1.6000	dynamic	10	1	0	268	275	265.6579
146.1951	1.6000	dynamic	10	1	0	268	283	266.0526
150.8100	1.6000	dynamic	10	1	0	268	264	268.4211
155.4244	1.6000	dynamic	10	1	0	268	269	265.2632
160.0373	1.6000	dynamic	10	1	0	268	264	268.0263
164.6525	1.6000	dynamic	10	0	0	268	270	263.6842
169.2653	1.6000	dynamic	10	1	0	268	266	266.0526
173.8966	1.6000	dynamic	10	0	1	58	73	267.6316
178.5113	1.6000	dynamic	10	1	0	58	69	74.2105
183.1255	1.6000	dynamic	10	1	0	58	70	71.4474
187.7387	1.6000	dynamic	10	0	0	58	53	71.4474
192.3563	1.6000	dynamic	10	1	0	58	68	72.2368
196.9667	1.6000	dynamic	10	1	0	58	67	69.8684
201.5809	1.6000	dynamic	10	1	0	58	55	68.6842
206.1957	1.6000	dynamic	10	1	0	58	59	69.4737
210.8095	1.6000	dynamic	10	0	0	58	40	70.6579
215.4242	1.6000	dynamic	10	0	0	58	42	69.8684
220.0384	1.6000	dynamic	10	0	0	58	65	63.1579
224.6526	1.6000	dynamic	10	1	0	58	61	67.1053
229.2653	1.6000	dynamic	10	1	0	58	67	65.1316
233.8806	1.6000	dynamic	10	1	0	58	65	67.8947
238.4937	1.6000	dynamic	10	0	1	118	131	66.3158
243.1086	1.6000	dynamic	10	1	0	118	119	130.2632
247.7230	1.6000	dynamic	10	0	0	118	132	130.2632
252.3546	1.6000	dynamic	10	1	0	118	128	133.4211
256.9669	1.6000	dynamic	10	1	0	118	125	133.8158
261.5808	1.6000	dynamic	10	1	0	118	128	133.8158
266.1961	1.6000	dynamic	10	1	0	118	132	133.8158
270.8101	1.6000	dynamic	10	0	1	17	10	133.4211
275.4236	1.6000	dynamic	10	1	0	17	16	11.8421
280.0375	1.6000	dynamic	10	0	0	17	15	13.0263
284.6684	1.6000	dynamic	10	1	0	17	15	15.0000
289.2999	1.6000	dynamic	10	0	0	17	24	12.2368
293.9306	1.6000	dynamic	10	0	0	17	7	15.7895
298.5446	1.6000	dynamic	10	0	1	219	222	8.6842
303.1744	1.6000	dynamic	10	1	0	219	216	219.8684
307.8053	1.6000	dynamic	10	1	0	219	229	221.0526
312.4362	1.6000	dynamic	10	1	0	219	224	221.4474
317.0674	1.6000	dynamic	10	0	1	101	113	226.1842
321.6987	1.6000	dynamic	10	0	0	101	109	115.2632
326.3295	1.6000	dynamic	10	0	0	101	100	110.9211
330.9592	1.6000	dynamic	10	1	0	101	90	110.9211
335.5912	1.6000	dynamic	10	0	0	101	97	109.7368
340.2214	1.6000	dynamic	10	0	0	101	100	109.7368
344.8518	1.6000	dynamic	10	0	1	205	177	108.5526
349.4838	1.6000	dynamic	10	1	0	205	192	177.2368
354.1133	1.6000	dynamic	10	1	0	205	199	189.4737
358.7451	1.6000	dynamic	10	1	0	205	211	195.7895
363.3760	1.6000	dynamic	10	0	1	209	206	206.0526
368.0069	1.6000	dynamic	10	1	0	209	214	208.8158
372.6366	1.6000	dynamic	10	1	0	209	220	210.0000
377.2687	1.6000	dynamic	10	0	0	209	211	210.7895
381.8994	1.6000	dynamic	10	0	0	209	217	213.5526
386.5290	1.6000	dynamic	10	0	0	209	200	214.3421
391.1611	1.6000	dynamic	10	0	0	209	186	215.1316
395.7918	1.6000	dynamic	10	1	1	157	152	204.4737
400.4215	1.6000	dynamic	10	0	0	157	140	169.3421
405.0524	1.6000	dynamic	10	0	0	157	169	149.2105
409.6843	1.6000	dynamic	10	0	0	157	158	161.8421
414.3151	1.6000	dynamic	10	1	0	157	170	160.6579
418.9460	1.6000	dynamic	10	1	0	157	144	162.2368
423.5768	1.6000	dynamic	10	1	0	157	163	162.2368
428.2064	1.6000	dynamic	10	1	0	157	155	165.0000
432.8372	1.6000	dynamic	10	0	0	157	154	164.2105
437.4680	1.6000	dynamic	10	1	1	71	69	163.8158
442.0999	1.6000	dynamic	10	0	0	71	73	69.0789
446.7307	1.6000	dynamic	10	0	0	71	71	71.8421
451.3605	1.6000	dynamic	10	0	0	71	67	71.8421
455.9912	1.6000	dynamic	10	1	0	71	82	71.0526
460.6232	1.6000	dynamic	10	1	0	71	73	70.6579
465.2533	1.6000	dynamic	10	0	0	71	79	73.8158
469.9003	1.6000	dynamic	10	0	0	71	65	73.4211
474.5316	1.6000	dynamic	10	0	0	71	74	72.2368
479.1621	1.6000	dynamic	10	0	0	71	78	75.3947
483.7932	1.6000	dynamic	10	0	0	71	75	80.5263
488.4238	1.6000	dynamic	10	0	0	71	87	79.7368
493.0543	1.6000	dynamic	10	0	0	71	81	80.1316
497.6852	1.6000	dynamic	10	0	1	189	189	84.8684
502.3501	1.6000	dynamic	10	1	0	189	206	169.3421
506.9983	1.6000	dynamic	10	1	0	189	212	204.4737
511.6456	1.6000	dynamic	10	0	0	189	193	208.0263
516.2921	1.6000	dynamic	10	1	0	189	178	206.4474
520.9565	1.6000	dynamic	10	1	0	189	187	196.5789
525.6038	1.6000	dynamic	10	1	0	189	204	187.5000
530.2512	1.6000	dynamic	10	1	0	189	164	195.0000
534.8823	1.6000	dynamic	10	0	0	189	188	187.5000
539.5130	1.6000	dynamic	10	1	0	189	164	188.2895
544.1450	1.6000	dynamic	10	1	0	189	191	181.5789
548.7916	1.6000	dynamic	10	1	0	189	192	186.3158
553.4399	1.6000	dynamic	10	1	0	189	200	186.7105
