onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.2504	1.6000	dynamic	25	1	0	167	170	162.2368
7.8987	1.6000	dynamic	25	1	0	167	189	163.4211
12.4957	1.6000	dynamic	25	1	0	167	181	163.4211
17.1091	1.6000	dynamic	25	0	0	167	158	165.0000
21.7075	1.6000	dynamic	25	0	0	167	101	158.2895
26.3041	1.6000	dynamic	25	0	0	167	197	103.4211
30.9022	1.6000	dynamic	25	0	0	167	153	165.7895
35.4995	1.6000	dynamic	25	0	0	167	159	163.4211
40.0960	1.6000	dynamic	25	0	0	167	207	162.2368
44.7111	1.6000	dynamic	25	1	0	167	168	174.0789
49.3073	1.6000	dynamic	25	0	0	167	112	174.4737
53.9226	1.6000	dynamic	25	0	0	167	163	174.0789
58.5355	1.6000	dynamic	25	0	0	167	178	174.0789
63.1505	1.6000	dynamic	25	1	0	167	176	177.6316
67.7481	1.6000	dynamic	25	0	0	167	197	176.4474
72.3456	1.6000	dynamic	25	1	0	167	129	176.8421
76.9589	1.6000	dynamic	25	0	0	167	187	177.6316
81.5561	1.6000	dynamic	25	0	0	167	211	178.0263
86.1702	1.6000	dynamic	25	1	0	167	77	178.4211
90.7849	1.6000	dynamic	25	0	0	167	181	86.8421
95.3991	1.6000	dynamic	25	0	1	232	233	176.8421
100.0131	1.6000	dynamic	25	1	0	232	205	185.1316
104.6273	1.6000	dynamic	25	1	0	232	229	187.8947
109.2413	1.6000	dynamic	25	0	0	232	204	213.1579
113.8545	1.6000	dynamic	25	1	0	232	267	208.4211
118.4686	1.6000	dynamic	25	0	0	232	170	219.8684
123.0837	1.6000	dynamic	25	0	0	232	241	204.0789
127.6977	1.6000	dynamic	25	1	0	232	229	210.0000
132.3112	1.6000	dynamic	25	0	0	232	236	215.1316
136.9261	1.6000	dynamic	25	1	0	232	295	217.1053
141.5393	1.6000	dynamic	25	1	0	232	219	225.0000
146.1531	1.6000	dynamic	25	0	0	232	268	223.0263
150.7673	1.6000	dynamic	25	0	0	232	207	223.4211
155.3824	1.6000	dynamic	25	0	0	232	242	223.0263
159.9955	1.6000	dynamic	25	0	0	232	274	223.8158
164.6106	1.6000	dynamic	25	1	0	232	209	224.2105
169.2235	1.6000	dynamic	25	1	1	152	160	223.8158
173.8387	1.6000	dynamic	25	0	0	152	169	224.2105
178.4517	1.6000	dynamic	25	0	0	152	137	223.4211
183.0670	1.6000	dynamic	25	0	0	152	173	144.4737
187.6799	1.6000	dynamic	25	0	0	152	135	152.7632
192.2940	1.6000	dynamic	25	1	0	152	140	150.0000
196.9082	1.6000	dynamic	25	1	0	152	118	149.2105
201.5234	1.6000	dynamic	25	0	0	152	163	148.8158
206.1365	1.6000	dynamic	25	1	0	152	140	148.4211
210.7507	1.6000	dynamic	25	0	1	284	296	140.5263
215.3655	1.6000	dynamic	25	1	0	284	293	294.8684
219.9783	1.6000	dynamic	25	1	0	284	271	294.4737
224.5938	1.6000	dynamic	25	0	0	284	295	293.6842
229.2082	1.6000	dynamic	25	0	0	284	296	292.8947
233.8218	1.6000	dynamic	25	1	1	176	170	294.8684
238.4352	1.6000	dynamic	25	0	0	176	201	259.7368
243.0501	1.6000	dynamic	25	1	0	176	195	193.8158
247.6641	1.6000	dynamic	25	0	0	176	175	195.3947
252.2786	1.6000	dynamic	25	0	0	176	155	193.4211
256.8916	1.6000	dynamic	25	1	0	176	152	193.8158
261.5055	1.6000	dynamic	25	1	0	176	179	192.2368
266.1208	1.6000	dynamic	25	1	0	176	171	191.4474
270.7340	1.6000	dynamic	25	0	1	172	153	190.6579
275.3491	1.6000	dynamic	25	0	0	172	168	190.6579
279.9631	1.6000	dynamic	25	1	0	172	184	188.6842
284.5936	1.6000	dynamic	25	1	0	172	124	187.8947
289.2235	1.6000	dynamic	25	0	0	172	164	186.7105
293.8386	1.6000	dynamic	25	0	0	172	163	186.7105
298.4528	1.6000	dynamic	25	1	0	172	212	185.1316
303.0823	1.6000	dynamic	25	1	0	172	179	187.5000
307.7137	1.6000	dynamic	25	1	0	172	193	180.3947
312.3452	1.6000	dynamic	25	1	0	172	228	181.5789
316.9762	1.6000	dynamic	25	1	0	172	124	183.1579
321.5899	1.6000	dynamic	25	0	1	2	26	183.5526
326.2198	1.6000	dynamic	25	0	0	2	39	97.5000
330.8507	1.6000	dynamic	25	1	0	2	14	58.8158
335.4815	1.6000	dynamic	25	0	0	2	6	37.5000
340.0965	1.6000	dynamic	25	0	0	2	27	37.5000
344.7264	1.6000	dynamic	25	0	0	2	37	37.1053
349.3582	1.6000	dynamic	25	0	0	2	44	23.6842
353.9892	1.6000	dynamic	25	1	0	2	44	27.2368
358.6189	1.6000	dynamic	25	1	0	2	24	29.2105
363.2495	1.6000	dynamic	25	1	0	2	12	24.4737
367.8807	1.6000	dynamic	25	1	0	2	32	23.6842
372.5119	1.6000	dynamic	25	1	1	48	40	25.6579
377.1430	1.6000	dynamic	25	0	0	48	39	26.0526
381.7726	1.6000	dynamic	25	0	0	48	71	28.0263
386.4035	1.6000	dynamic	25	0	1	93	60	30.3947
391.0355	1.6000	dynamic	25	0	0	93	106	33.5526
395.6654	1.6000	dynamic	25	0	0	93	82	37.8947
400.2969	1.6000	dynamic	25	0	0	93	89	83.2895
404.9271	1.6000	dynamic	25	1	1	246	238	86.4474
409.5575	1.6000	dynamic	25	1	0	246	227	230.5263
414.1887	1.6000	dynamic	25	0	0	246	255	226.5789
418.8197	1.6000	dynamic	25	1	0	246	263	227.7632
423.4511	1.6000	dynamic	25	1	0	246	226	228.9474
428.0808	1.6000	dynamic	25	1	1	171	225	226.1842
432.7126	1.6000	dynamic	25	0	0	171	168	225.7895
437.3435	1.6000	dynamic	25	1	0	171	183	225.7895
441.9735	1.6000	dynamic	25	0	0	171	178	225.0000
446.6051	1.6000	dynamic	25	1	0	171	209	223.4211
451.2349	1.6000	dynamic	25	1	0	171	181	224.2105
455.8667	1.6000	dynamic	25	0	0	171	159	220.2632
460.4969	1.6000	dynamic	25	1	0	171	186	219.0789
465.1271	1.6000	dynamic	25	0	0	171	191	210.0000
469.7593	1.6000	dynamic	25	1	1	232	262	211.5789
474.3891	1.6000	dynamic	25	0	0	232	239	222.6316
479.0209	1.6000	dynamic	25	1	0	232	255	223.8158
483.6508	1.6000	dynamic	25	1	0	232	245	240.0000
488.2991	1.6000	dynamic	25	1	0	232	202	240.7895
492.9300	1.6000	dynamic	25	1	0	232	224	240.3947
497.5608	1.6000	dynamic	25	1	0	232	220	238.8158
502.1906	1.6000	dynamic	25	1	0	232	209	238.0263
506.8224	1.6000	dynamic	25	0	0	232	167	237.2368
511.4689	1.6000	dynamic	25	0	0	232	241	236.8421
516.1001	1.6000	dynamic	25	1	0	232	191	238.0263
520.7307	1.6000	dynamic	25	0	0	232	266	235.2632
525.3793	1.6000	dynamic	25	1	0	232	228	237.6316
530.0267	1.6000	dynamic	25	0	0	232	199	238.0263
534.6575	1.6000	dynamic	25	1	0	232	244	238.0263
539.3038	1.6000	dynamic	25	1	0	232	242	238.8158
