onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.3726	1.6000	dynamic	25	0	0	112	108	125.9211
8.0534	1.6000	dynamic	25	1	0	112	144	117.6316
12.6682	1.6000	dynamic	25	0	0	112	120	125.5263
17.2818	1.6000	dynamic	25	1	0	112	104	127.1053
21.8799	1.6000	dynamic	25	0	0	112	125	108.1579
26.4761	1.6000	dynamic	25	1	0	112	107	123.5526
31.0914	1.6000	dynamic	25	0	0	112	73	106.9737
35.6886	1.6000	dynamic	25	0	0	112	116	94.3421
40.2851	1.6000	dynamic	25	1	0	112	89	100.2632
44.8827	1.6000	dynamic	25	0	0	112	74	84.4737
49.4965	1.6000	dynamic	25	1	0	112	100	79.7368
54.0938	1.6000	dynamic	25	0	0	112	118	93.9474
58.6918	1.6000	dynamic	25	0	0	112	118	115.6579
63.3066	1.6000	dynamic	25	0	0	112	111	117.2368
67.9202	1.6000	dynamic	25	0	0	112	85	120.3947
72.5337	1.6000	dynamic	25	1	0	112	104	116.0526
77.1488	1.6000	dynamic	25	1	0	112	99	108.1579
81.7453	1.6000	dynamic	25	0	0	112	76	106.9737
86.3600	1.6000	dynamic	25	1	0	112	93	91.9737
90.9731	1.6000	dynamic	25	0	0	112	153	103.0263
95.5887	1.6000	dynamic	25	1	0	112	122	117.2368
100.2027	1.6000	dynamic	25	1	0	112	135	133.8158
104.8156	1.6000	dynamic	25	0	0	112	152	122.3684
109.4310	1.6000	dynamic	25	1	0	112	152	139.3421
114.0439	1.6000	dynamic	25	0	0	112	114	148.4211
118.6591	1.6000	dynamic	25	1	0	112	99	135.3947
123.2729	1.6000	dynamic	25	1	0	112	120	131.0526
127.8869	1.6000	dynamic	25	0	0	112	150	122.7632
132.5011	1.6000	dynamic	25	0	0	112	129	131.0526
137.1142	1.6000	dynamic	25	0	0	112	93	120.7895
141.7292	1.6000	dynamic	25	1	0	112	88	116.8421
146.3434	1.6000	dynamic	25	1	0	112	118	107.7632
150.9574	1.6000	dynamic	25	1	0	112	102	110.9211
155.5705	1.6000	dynamic	25	0	1	94	84	105.3947
160.1844	1.6000	dynamic	25	0	0	94	107	109.7368
164.7988	1.6000	dynamic	25	1	0	94	77	116.0526
169.4138	1.6000	dynamic	25	1	0	94	87	108.9474
174.0279	1.6000	dynamic	25	0	0	94	101	97.5000
178.6422	1.6000	dynamic	25	0	0	94	113	103.4211
183.2551	1.6000	dynamic	25	0	0	94	110	109.7368
187.8691	1.6000	dynamic	25	1	0	94	132	116.0526
192.4834	1.6000	dynamic	25	0	0	94	90	131.8421
197.0983	1.6000	dynamic	25	0	0	94	72	111.3158
201.7127	1.6000	dynamic	25	1	0	94	111	97.8947
206.3258	1.6000	dynamic	25	1	0	94	139	106.9737
210.9396	1.6000	dynamic	25	0	0	94	120	118.8158
215.5546	1.6000	dynamic	25	1	0	94	74	125.5263
220.1689	1.6000	dynamic	25	1	0	94	100	108.5526
224.7822	1.6000	dynamic	25	0	0	94	139	115.6579
229.4125	1.6000	dynamic	25	1	0	94	76	130.2632
234.0270	1.6000	dynamic	25	0	0	94	107	111.3158
238.6418	1.6000	dynamic	25	1	0	94	69	100.2632
243.2560	1.6000	dynamic	25	1	0	94	89	90.3947
247.8698	1.6000	dynamic	25	0	0	94	67	99.0789
252.4843	1.6000	dynamic	25	1	0	94	126	93.9474
257.0971	1.6000	dynamic	25	0	0	94	98	98.2895
261.7291	1.6000	dynamic	25	1	0	94	66	135.3947
266.3764	1.6000	dynamic	25	1	0	94	91	94.7368
271.0074	1.6000	dynamic	25	1	0	94	61	96.7105
275.6372	1.6000	dynamic	25	0	0	94	102	76.5789
280.3017	1.6000	dynamic	25	1	0	94	119	85.6579
284.9500	1.6000	dynamic	25	1	1	165	115	99.4737
289.6465	1.6000	dynamic	25	0	0	165	170	106.5789
294.2620	1.6000	dynamic	25	0	0	165	180	126.7105
298.8928	1.6000	dynamic	25	0	0	165	112	133.8158
303.5059	1.6000	dynamic	25	0	0	165	201	113.6842
308.1374	1.6000	dynamic	25	1	0	165	152	139.7368
312.7507	1.6000	dynamic	25	1	0	165	206	160.2632
317.3815	1.6000	dynamic	25	0	0	165	131	181.9737
322.0121	1.6000	dynamic	25	0	1	81	87	153.1579
326.6441	1.6000	dynamic	25	0	0	81	105	116.8421
331.2742	1.6000	dynamic	25	0	0	81	67	106.9737
335.9046	1.6000	dynamic	25	1	0	81	95	93.9474
340.5367	1.6000	dynamic	25	1	1	78	42	106.9737
345.1662	1.6000	dynamic	25	1	0	78	72	97.1053
349.7971	1.6000	dynamic	25	0	0	78	66	80.5263
354.4290	1.6000	dynamic	25	1	0	78	62	79.7368
359.0600	1.6000	dynamic	25	1	0	78	111	69.4737
363.6906	1.6000	dynamic	25	0	1	225	195	77.3684
368.3203	1.6000	dynamic	25	1	0	225	270	186.3158
372.9514	1.6000	dynamic	25	0	0	225	230	227.3684
377.5820	1.6000	dynamic	25	0	0	225	235	226.9737
382.2138	1.6000	dynamic	25	0	0	225	211	231.3158
386.8448	1.6000	dynamic	25	1	0	225	198	230.9211
391.4755	1.6000	dynamic	25	0	0	225	261	219.8684
396.1053	1.6000	dynamic	25	1	0	225	200	229.3421
400.7359	1.6000	dynamic	25	1	0	225	216	212.3684
405.3681	1.6000	dynamic	25	1	0	225	221	222.6316
409.9979	1.6000	dynamic	25	0	0	225	255	221.8421
414.6289	1.6000	dynamic	25	1	0	225	262	220.6579
419.2604	1.6000	dynamic	25	0	0	225	239	251.4474
423.8913	1.6000	dynamic	25	1	1	174	173	247.8947
428.5222	1.6000	dynamic	25	0	0	174	182	239.6053
433.1519	1.6000	dynamic	25	1	0	174	166	226.1842
437.7828	1.6000	dynamic	25	1	0	174	182	199.3421
442.4135	1.6000	dynamic	25	1	0	174	173	187.1053
447.0446	1.6000	dynamic	25	1	0	174	187	179.2105
451.6760	1.6000	dynamic	25	1	0	174	189	189.0789
456.3072	1.6000	dynamic	25	1	0	174	230	197.7632
460.9367	1.6000	dynamic	25	1	0	174	156	203.6842
