onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.2497	1.6000	dynamic	25	0	0	60	26	147.6316
7.8970	1.6000	dynamic	25	1	0	60	94	31.9737
12.5110	1.6000	dynamic	25	1	0	60	13	86.8421
17.1254	1.6000	dynamic	25	1	0	60	37	28.8158
21.7392	1.6000	dynamic	25	1	0	60	52	38.6842
26.3534	1.6000	dynamic	25	1	0	60	86	51.7105
30.9674	1.6000	dynamic	25	1	1	296	292	85.6579
35.5816	1.6000	dynamic	25	1	0	296	263	285.0000
40.1787	1.6000	dynamic	25	1	0	296	269	266.0526
44.7923	1.6000	dynamic	25	0	0	296	277	268.0263
49.4071	1.6000	dynamic	25	1	0	296	230	273.5526
54.0214	1.6000	dynamic	25	0	0	296	254	231.3158
58.6353	1.6000	dynamic	25	1	0	296	244	249.0789
63.2486	1.6000	dynamic	25	1	0	296	262	246.7105
67.8627	1.6000	dynamic	25	0	0	296	267	258.5526
72.4776	1.6000	dynamic	25	1	0	296	297	262.8947
77.0917	1.6000	dynamic	25	1	0	296	294	292.1053
81.7057	1.6000	dynamic	25	0	0	296	261	291.3158
86.3200	1.6000	dynamic	25	0	0	296	290	260.9211
90.9340	1.6000	dynamic	25	0	0	296	244	281.8421
95.5476	1.6000	dynamic	25	0	0	296	297	251.8421
100.1614	1.6000	dynamic	25	1	0	296	296	289.3421
104.7765	1.6000	dynamic	25	0	1	38	25	292.8947
109.3905	1.6000	dynamic	25	1	0	38	20	29.6053
114.0048	1.6000	dynamic	25	0	0	38	50	23.6842
118.6186	1.6000	dynamic	25	1	0	38	35	46.5789
123.2331	1.6000	dynamic	25	0	0	38	82	37.5000
127.8467	1.6000	dynamic	25	0	1	182	180	78.5526
132.4612	1.6000	dynamic	25	0	0	182	209	174.4737
137.0750	1.6000	dynamic	25	0	0	182	186	206.0526
141.6895	1.6000	dynamic	25	1	0	182	198	187.1053
146.3030	1.6000	dynamic	25	1	0	182	176	194.2105
150.9179	1.6000	dynamic	25	0	0	182	226	181.1842
155.5478	1.6000	dynamic	25	1	0	182	203	215.9211
160.1626	1.6000	dynamic	25	1	0	182	214	204.4737
164.7761	1.6000	dynamic	25	0	0	182	168	211.5789
169.3909	1.6000	dynamic	25	0	0	182	169	176.0526
174.0043	1.6000	dynamic	25	0	0	182	190	171.3158
178.6189	1.6000	dynamic	25	1	0	182	191	186.3158
183.2484	1.6000	dynamic	25	1	0	182	172	189.8684
187.8640	1.6000	dynamic	25	1	0	182	173	176.0526
192.4773	1.6000	dynamic	25	1	0	182	187	175.2632
197.0924	1.6000	dynamic	25	0	1	119	112	182.3684
201.7057	1.6000	dynamic	25	0	0	119	144	116.4474
206.3205	1.6000	dynamic	25	0	0	119	129	141.7105
210.9332	1.6000	dynamic	25	0	0	119	134	137.7632
215.5479	1.6000	dynamic	25	0	0	119	123	136.1842
220.1610	1.6000	dynamic	25	0	0	119	114	131.4474
224.7759	1.6000	dynamic	25	1	0	119	147	117.2368
229.3903	1.6000	dynamic	25	0	0	119	91	140.9211
234.0199	1.6000	dynamic	25	1	0	119	126	104.2105
238.6343	1.6000	dynamic	25	0	1	225	211	124.7368
243.2490	1.6000	dynamic	25	1	0	225	237	206.4474
247.8802	1.6000	dynamic	25	1	0	225	221	231.7105
252.4939	1.6000	dynamic	25	0	0	225	248	221.4474
257.1250	1.6000	dynamic	25	0	0	225	216	242.3684
261.7589	1.6000	dynamic	25	0	0	225	276	219.4737
266.3866	1.6000	dynamic	25	0	0	225	201	262.1053
271.0182	1.6000	dynamic	25	0	0	225	200	215.9211
275.6480	1.6000	dynamic	25	0	0	225	196	204.8684
280.2798	1.6000	dynamic	25	0	0	225	175	199.7368
284.9096	1.6000	dynamic	25	0	0	225	221	176.0526
289.5411	1.6000	dynamic	25	0	0	225	195	209.2105
294.1703	1.6000	dynamic	25	1	0	225	269	201.3158
298.8027	1.6000	dynamic	25	1	0	225	227	262.8947
303.4331	1.6000	dynamic	25	1	0	225	207	227.7632
308.0641	1.6000	dynamic	25	0	0	225	233	212.7632
312.6947	1.6000	dynamic	25	0	0	225	209	224.2105
317.3257	1.6000	dynamic	25	0	0	225	197	216.7105
321.9563	1.6000	dynamic	25	1	1	59	65	203.6842
326.5871	1.6000	dynamic	25	1	0	59	42	70.2632
331.2171	1.6000	dynamic	25	1	0	59	47	52.8947
335.8486	1.6000	dynamic	25	0	0	59	59	52.8947
340.4793	1.6000	dynamic	25	1	0	59	32	56.8421
345.1094	1.6000	dynamic	25	0	0	59	80	37.1053
349.7411	1.6000	dynamic	25	1	0	59	41	76.1842
354.3719	1.6000	dynamic	25	1	0	59	86	47.3684
359.0028	1.6000	dynamic	25	0	0	59	46	84.0789
363.6335	1.6000	dynamic	25	1	0	59	98	49.3421
368.2642	1.6000	dynamic	25	1	0	59	57	93.5526
372.8953	1.6000	dynamic	25	0	0	59	75	58.8158
377.5261	1.6000	dynamic	25	0	0	59	31	70.6579
382.1570	1.6000	dynamic	25	1	0	59	59	45.3947
386.7877	1.6000	dynamic	25	1	0	59	93	58.4211
391.4174	1.6000	dynamic	25	0	0	59	68	91.5789
396.0492	1.6000	dynamic	25	0	0	59	73	74.6053
400.6801	1.6000	dynamic	25	0	0	59	10	74.2105
405.3108	1.6000	dynamic	25	0	0	59	86	17.3684
409.9420	1.6000	dynamic	25	0	0	59	56	80.5263
414.5725	1.6000	dynamic	25	1	0	59	87	65.1316
419.2033	1.6000	dynamic	25	0	1	98	94	82.8947
423.8341	1.6000	dynamic	25	0	0	98	102	92.7632
