onset	duration	trial_type	outcome noise	outcome value	isChangeTrial	current state	current outcome	current prediction
3.4244	1.6000	dynamic	25	1	0	22	32	169.7368
8.2744	1.6000	dynamic	25	0	0	22	53	24.8684
12.8574	1.6000	dynamic	25	0	0	22	56	56.4474
17.4401	1.6000	dynamic	25	1	0	22	19	67.5000
22.0232	1.6000	dynamic	25	0	0	22	49	30.0000
26.6090	1.6000	dynamic	25	1	0	22	0	35.1316
31.2059	1.6000	dynamic	25	0	1	83	85	16.1842
35.7922	1.6000	dynamic	25	0	0	83	67	86.8421
40.3886	1.6000	dynamic	25	0	0	83	65	37.1053
44.9721	1.6000	dynamic	25	0	0	83	33	82.1053
49.5550	1.6000	dynamic	25	0	0	83	105	30.7895
54.1405	1.6000	dynamic	25	1	0	83	77	94.3421
58.7712	1.6000	dynamic	25	1	0	83	121	84.8684
63.3541	1.6000	dynamic	25	1	0	83	80	133.8158
67.9372	1.6000	dynamic	25	1	0	83	72	69.0789
72.5202	1.6000	dynamic	25	1	1	266	279	50.5263
77.1029	1.6000	dynamic	25	0	0	266	254	277.1053
81.6885	1.6000	dynamic	25	0	0	266	281	256.1842
86.2857	1.6000	dynamic	25	0	0	266	274	278.2895
90.8691	1.6000	dynamic	25	0	0	266	224	260.1316
95.4518	1.6000	dynamic	25	0	0	266	250	220.6579
100.0348	1.6000	dynamic	25	0	0	266	291	253.4211
104.6182	1.6000	dynamic	25	1	0	266	244	279.0789
109.2176	1.6000	dynamic	25	1	0	266	279	226.5789
113.8173	1.6000	dynamic	25	1	0	266	253	283.0263
118.4003	1.6000	dynamic	25	1	0	266	292	238.8158
123.0001	1.6000	dynamic	25	1	0	266	240	273.1579
127.5997	1.6000	dynamic	25	1	0	266	199	270.0000
132.1853	1.6000	dynamic	25	1	0	266	295	188.6842
136.7853	1.6000	dynamic	25	0	0	266	268	277.1053
141.3822	1.6000	dynamic	25	1	0	266	263	265.6579
145.9678	1.6000	dynamic	25	1	0	266	252	270.7895
150.5652	1.6000	dynamic	25	0	0	266	260	237.2368
155.1650	1.6000	dynamic	25	1	0	266	256	249.8684
159.7476	1.6000	dynamic	25	0	0	266	273	254.6053
164.3474	1.6000	dynamic	25	0	0	266	282	270.3947
168.9470	1.6000	dynamic	25	1	0	266	236	279.8684
173.5301	1.6000	dynamic	25	0	0	266	246	236.4474
178.1297	1.6000	dynamic	25	0	0	266	268	223.8158
182.7298	1.6000	dynamic	25	0	0	266	282	263.2895
187.3295	1.6000	dynamic	25	1	0	266	267	259.7368
191.9123	1.6000	dynamic	25	0	0	266	226	253.0263
196.5123	1.6000	dynamic	25	1	0	266	262	223.0263
201.0950	1.6000	dynamic	25	1	1	39	1	257.3684
205.6947	1.6000	dynamic	25	0	0	39	21	25.2632
210.2943	1.6000	dynamic	25	1	0	39	25	22.5000
214.8775	1.6000	dynamic	25	0	0	39	3	30.0000
219.4772	1.6000	dynamic	25	1	0	39	67	20.1316
224.0769	1.6000	dynamic	25	0	0	39	20	81.3158
228.6766	1.6000	dynamic	25	1	0	39	16	69.4737
233.2766	1.6000	dynamic	25	0	1	56	84	5.5263
237.8765	1.6000	dynamic	25	1	0	56	76	103.0263
242.4924	1.6000	dynamic	25	1	0	56	37	86.8421
247.0921	1.6000	dynamic	25	1	0	56	46	20.1316
251.7253	1.6000	dynamic	25	1	0	56	43	52.5000
256.3248	1.6000	dynamic	25	1	0	56	54	39.8684
260.9248	1.6000	dynamic	25	1	0	56	68	49.7368
265.5412	1.6000	dynamic	25	0	0	56	19	88.0263
270.1410	1.6000	dynamic	25	0	0	56	41	5.9211
274.7406	1.6000	dynamic	25	0	0	56	28	51.3158
279.3400	1.6000	dynamic	25	0	0	56	71	16.9737
283.9567	1.6000	dynamic	25	0	0	56	79	81.7105
288.5561	1.6000	dynamic	25	0	0	56	97	90.0000
293.1728	1.6000	dynamic	25	0	1	3	24	90.7895
297.7722	1.6000	dynamic	25	0	0	3	7	71.8421
302.3722	1.6000	dynamic	25	0	0	3	31	28.8158
306.9881	1.6000	dynamic	25	0	0	3	0	40.2632
311.6546	1.6000	dynamic	25	0	0	3	16	12.6316
316.2544	1.6000	dynamic	25	1	0	3	15	102.6316
320.8539	1.6000	dynamic	25	0	0	3	8	28.4211
325.4704	1.6000	dynamic	25	0	0	3	13	21.3158
330.0867	1.6000	dynamic	25	0	0	3	23	30.0000
334.7031	1.6000	dynamic	25	1	0	3	31	24.4737
339.3195	1.6000	dynamic	25	0	0	3	8	13.4211
343.9359	1.6000	dynamic	25	1	0	3	17	22.5000
348.5523	1.6000	dynamic	25	1	0	3	18	57.2368
353.1686	1.6000	dynamic	25	1	0	3	39	27.2368
357.7850	1.6000	dynamic	25	1	0	3	32	84.4737
362.4017	1.6000	dynamic	25	0	1	207	245	30.0000
367.0181	1.6000	dynamic	25	0	0	207	193	215.5263
371.6345	1.6000	dynamic	25	1	0	207	234	184.7368
376.2505	1.6000	dynamic	25	0	0	207	233	239.2105
380.8668	1.6000	dynamic	25	1	0	207	175	237.2368
385.4832	1.6000	dynamic	25	1	0	207	212	193.0263
390.0995	1.6000	dynamic	25	1	0	207	230	201.7105
394.7160	1.6000	dynamic	25	0	0	207	236	216.3158
399.3323	1.6000	dynamic	25	1	0	207	206	238.4211
403.9653	1.6000	dynamic	25	1	0	207	185	176.0526
408.5984	1.6000	dynamic	25	0	0	207	206	153.5526
413.2315	1.6000	dynamic	25	1	0	207	179	198.9474
417.8645	1.6000	dynamic	25	0	0	207	246	176.0526
422.4974	1.6000	dynamic	25	1	0	207	194	174.0789
427.1305	1.6000	dynamic	25	1	0	207	177	192.2368
431.7638	1.6000	dynamic	25	1	0	207	188	187.8947
436.3968	1.6000	dynamic	25	0	1	252	255	195.0000
441.0300	1.6000	dynamic	25	1	0	252	219	238.0263
445.6627	1.6000	dynamic	25	0	0	252	245	210.0000
450.2957	1.6000	dynamic	25	1	1	291	273	213.5526
454.9287	1.6000	dynamic	25	0	0	291	273	262.8947
459.5618	1.6000	dynamic	25	0	0	291	280	261.7105
464.1951	1.6000	dynamic	25	0	0	291	289	280.6579
468.8448	1.6000	dynamic	25	1	0	291	277	277.5000
473.4778	1.6000	dynamic	25	0	0	291	272	263.2895
478.1106	1.6000	dynamic	25	0	0	291	263	259.3421
482.7607	1.6000	dynamic	25	1	0	291	288	267.2368
487.4101	1.6000	dynamic	25	0	0	291	273	266.0526
492.0764	1.6000	dynamic	25	1	0	291	285	278.2895
496.7261	1.6000	dynamic	25	0	0	291	274	288.1579
501.3758	1.6000	dynamic	25	0	0	291	288	271.5789
506.0258	1.6000	dynamic	25	0	0	291	290	264.4737
510.6754	1.6000	dynamic	25	1	0	291	289	279.0789
515.3249	1.6000	dynamic	25	0	0	291	287	286.1842
519.9746	1.6000	dynamic	25	1	1	143	135	281.0526
524.6246	1.6000	dynamic	25	0	0	143	137	110.9211
529.2738	1.6000	dynamic	25	0	0	143	169	125.5263
533.9241	1.6000	dynamic	25	1	0	143	143	156.7105
538.5737	1.6000	dynamic	25	0	0	143	126	300.0000
543.2231	1.6000	dynamic	25	1	1	169	170	148.8158
547.8731	1.6000	dynamic	25	1	0	169	172	191.0526
552.5727	1.6000	dynamic	25	0	0	169	167	196.9737
